"Aimard_BanditsArizona" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_MonsieurLecoq" "Malot_Cara" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Oeuvre"
"ensuite" 0.00277292515874997 0.0144192907927282 0.0109531424565708 0.00597472340545176 0.0360668438839983 0.0294179050655735 0.0182642336493599 0.00738211682199871 0.0164968538143083 0.0148392170829067 0.0105475960270722 0.0052940865053735 0.0161928751349406 0.0168117216496179 0.0192022120948333 0.0323449009828676 0.0149784684516008 0.0341197520076561 0.0125670993339437 0.018305705278145 0.00947403325385672 0.00535794415682703 0.0338717052710019 0.0403371335159119
"large" 0.0263427890081247 0.0244018767261555 0.0160646089363038 0.0228445306679038 0.0247124671057026 0.048397198656266 0.00664153950885815 0.00922764602749838 0.0117834670102202 0.00964549110388936 0.0149424277050189 0.0052940865053735 0.0197912918315941 0.0129320935766291 0.0115213272569 0.00939045512405835 0.00936154278225051 0.0141472142470769 0.00718119961939642 0.00203396725312722 0.0426331496423552 0.0341568939997723 0.0141132105295841 0.0198147322534304
"interrompit" 0.0110917006349999 0.0155284670075535 0.0540355027857492 0.0372541577045816 0.00534323613096272 0.00379585871813851 0.00166038487721454 0.00184552920549968 0.0377070944327046 0.0563890249150455 0.00351586534235739 0.0063529038064482 0.00809643756747031 0.00387962807298874 0.0102411797839111 0.0041735356106926 0.00374461711290021 0 0.00359059980969821 0.00610190175938167 0 0.00133948603920676 0.0095969831601172 0.0134457111719706
"château" 0.00138646257937498 0 0.0146041899420944 0.0446346983819043 0.0066790451637034 0.000948964679534628 0.0182642336493599 0.00184552920549968 0.0188535472163523 0.0330172580094674 0.00615276434912543 0.0730583937741543 0.00449802087081684 0.0607808398101569 0.00512058989195555 0.0166941424427704 0.00561692566935031 0.000832189073357467 0.0323153982872839 0.0610190175938167 0.00315801108461891 0.00200922905881013 0 0.00212300702715326
"sébastien" 0 0 0 0.000351454317967751 0 0 0 0 0 0 0 0 0 0 0 0.511258112309843 0 0 0 0 0 0 0 0
"foule" 0.00415938773812495 0.0199651718668545 0.059877178762587 0.0172212615804198 0.0280519896875543 0.0531420220539392 0.00664153950885815 0.0295284672879948 0.0109979025428722 0.00519372597901735 0.00263689900676804 0 0.0242893127024109 0.0168117216496179 0.0115213272569 0.0156507585400972 0.0131061598951507 0.00582532351350227 0.00359059980969821 0.00610190175938167 0.00789502771154727 0.000669743019603378 0.0327426484286351 0.0297220983801456
"cents" 0.00970523805562488 0.013310114577903 0.0197156564218274 0.01405817271871 0.0160297083928882 0.0436523752585929 0.0249057731582181 0.00184552920549968 0.0172824182816563 0.00816156939559869 0.00527379801353608 0.0084705384085976 0.0215905001799208 0.0181049310072808 0.00768088483793333 0.0062603034160389 0.0262123197903014 0.0049931344401448 0.00718119961939642 0.00610190175938167 0.0457911607269742 0.0669743019603378 0.0180649094778677 0.0148610491900728
"nemo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.327504336586052 0 0
"juste" 0.0388209522224995 0.0299477578002817 0.0204458659189321 0.0207358047600973 0.0113543767782958 0.00474482339767314 0.0116226941405018 0.00922764602749838 0.0212102406183963 0.0226298060514327 0.0184582930473763 0.0158822595161205 0.0197912918315941 0.014225302934292 0.00512058989195555 0.0219110619561361 0.0224677026774012 0.024965672200724 0.0251341986678875 0.0223736397843995 0.0157900554230945 0.00736717321563716 0.0152422673719508 0.0106150351357663
"poitrine" 0.0180240135318748 0.0410395199485342 0.0219062849131416 0.0305765256631943 0.0193692309747399 0.0550399514130084 0.00830192438607269 0.0424471717264926 0.00392782233674006 0.00593568683316268 0.00703173068471478 0.0063529038064482 0.0278877293990644 0.029743815226247 0.0332838342977111 0.028171365372175 0.00374461711290021 0.000832189073357467 0.00538589971454731 0 0.00631602216923781 0.00803691623524054 0.0158067957931342 0.00919969711766413
"debout" 0.00693231289687491 0.00887340971860199 0.0124135614507802 0.0119494468109035 0.0320594167857763 0.0351116931427812 0.0132830790177163 0.0239918796714958 0.0196391116837003 0.0222588256243601 0.00703173068471478 0.0052940865053735 0.0305865419215545 0.0219845590802695 0.0166419171488555 0.0104338390267315 0 0.00332875629342987 0.00718119961939642 0.00406793450625445 0.00157900554230945 0.00535794415682703 0.0429041600099357 0.0346757814435032
"dehors" 0.0110917006349999 0.0110917621482525 0.0277479608899793 0.023898893621807 0.0153618038765178 0.0313158344246427 0.00996230926328723 0.00922764602749838 0.00942677360817615 0.0207749039160694 0.00703173068471478 0.0137646249139711 0.00629722921914358 0.0232777684379324 0.0128014747298889 0.00939045512405835 0.00748923422580041 0.0099862688802896 0.00897649952424552 0.0122038035187633 0.0110530387961662 0.00736717321563716 0.0366943473769187 0.0367987884706565
"martial" 0 0 0 0.000351454317967751 0 0 0 0 0 0.179183546276098 0.000878966335589347 0 0 0 0 0 0 0 0 0 0 0 0 0
"brusquement" 0.00554585031749993 0.00554588107412625 0.0138739804449897 0.01405817271871 0.00868275871281442 0.00948964679534628 0.00332076975442908 0.00184552920549968 0.0212102406183963 0.0237427473326507 0.0167003603761976 0.0084705384085976 0.0458798128823318 0.0633672585254827 0.0192022120948333 0.0156507585400972 0.00561692566935031 0.00582532351350227 0 0.00203396725312722 0.00315801108461891 0.00535794415682703 0.0457268021158525 0.0283067603620435
"fenêtre" 0 0.00110917621482525 0.0240969134044557 0.0165183529444843 0.0207050400074805 0 0.043170006807578 0.00184552920549968 0.0243524984877884 0.0207749039160694 0.00791069702030412 0.0254116152257928 0.0305865419215545 0.0362098620145615 0.0243228019867889 0.0219110619561361 0.0224677026774012 0.0366163192277285 0.0107717994290946 0.0203396725312722 0.00157900554230945 0.00200922905881013 0.0169358526355009 0.0120303731538685
"plaisir" 0.0277292515874997 0.0166376432223787 0.0175250279305133 0.015463989990581 0.0260482761384432 0.00189792935906926 0.0365284672987198 0.0203008212604964 0.0149257248796122 0.0103874519580347 0.0167003603761976 0.031764519032241 0.0251889168765743 0.014225302934292 0.0166419171488555 0.0239978297614824 0.00374461711290021 0.0116506470270045 0.0430871977163785 0.0488152140750534 0.00473701662692836 0.00937640227444729 0.0135486821084007 0.0176917252262772
"vent" 0.00415938773812495 0.00998258593342724 0.0124135614507802 0.023898893621807 0.0220408490402212 0.0379585871813851 0.0199246185265745 0.00369105841099935 0.00471338680408808 0.00370980427072668 0.0167003603761976 0.0042352692042988 0.0107952500899604 0.0387962807298874 0.0204823595678222 0.020867678053463 0.00936154278225051 0.00582532351350227 0.017952999048491 0.00406793450625445 0.0473701662692836 0.0308081789017554 0.0299200063227183 0.0155687181991239
"colère" 0.0152510883731248 0.0232927005113302 0.0167948184334085 0.0101921752210648 0.0113543767782958 0.0275199757065042 0.00830192438607269 0.0203008212604964 0.0235669340204404 0.0263396103221594 0.0114265623626615 0.0042352692042988 0.0251889168765743 0.0206913497226066 0.0256029494597778 0.0219110619561361 0.00936154278225051 0.0049931344401448 0.0143623992387928 0.0162717380250178 0.00789502771154727 0.00736717321563716 0.0270973642168015 0.024768415316788
"mariage" 0.00554585031749993 0.004436704859301 0.00511146647973304 0.0123009011288713 0.0160297083928882 0.00379585871813851 0.0116226941405018 0 0.0298514497592245 0.013355295374616 0.1072338929419 0.0698819418709302 0.0125944584382872 0.0232777684379324 0.00256029494597778 0.0041735356106926 0.00936154278225051 0 0.0197482989533402 0.0122038035187633 0.0489491718115931 0 0.0118550968448507 0.0113227041448174
"chacun" 0.0318886393256246 0.035493638874408 0.0175250279305133 0.0274134368014845 0.00868275871281442 0.0246730816679003 0.0132830790177163 0.0166097628494971 0.0149257248796122 0.013355295374616 0.00878966335589347 0.0021176346021494 0.0197912918315941 0.0103456748613033 0.00768088483793333 0.0156507585400972 0.00936154278225051 0.0116506470270045 0.0377012980018312 0.0203396725312722 0.00157900554230945 0.0107158883136541 0.0231456652685179 0.0240607463077369
"cause" 0.0166375509524998 0.031056934015107 0.0219062849131416 0.0165183529444843 0.0293877987202949 0.0246730816679003 0.0132830790177163 0.00922764602749838 0.00549895127143609 0.0163231387911974 0.0210951920541443 0.0116469903118217 0.00719683339330694 0.00646604678831456 0.0268830969327667 0.0292147492748482 0.00936154278225051 0.0108184579536471 0.0215435988581893 0.0569510830875623 0.0189480665077134 0.00736717321563716 0.0135486821084007 0.0134457111719706
"don" 0.429803399606245 0.0909524496156704 0.00219062849131416 0.00843490363122601 0.00133580903274068 0 0.0182642336493599 0.00738211682199871 0.00157112893469603 0.001112941281218 0.000878966335589347 0.0010588173010747 0.0026988125224901 0.00387962807298874 0.00128014747298889 0.00104338390267315 0.00374461711290021 0.0024965672200724 0.00359059980969821 0.00406793450625445 0.00315801108461891 0.00133948603920676 0.00112905684236673 0.00353834504525543
"alla" 0.00693231289687491 0.004436704859301 0.0109531424565708 0.011246538174968 0.0360668438839983 0.0113875761544155 0.0116226941405018 0.0129187044384977 0.0062845157387841 0.0115003932392527 0.0193372593829656 0.0201175287204193 0.0449802087081684 0.0271573965109212 0.00640073736494444 0.00730368731871205 0.0599138738064033 0.0357841301543711 0.0215435988581893 0.0203396725312722 0.0157900554230945 0.00803691623524054 0.0146777389507675 0.0183993942353283
"bonheur" 0.0083187754762499 0.017746819437204 0.0124135614507802 0.0207358047600973 0.0233766580729619 0.00569378807720777 0.0199246185265745 0.0203008212604964 0.0298514497592245 0.0204039234889967 0.0184582930473763 0.021176346021494 0.0143936667866139 0.0258641871532582 0.00896103231092222 0.00730368731871205 0.0205953941209511 0.000832189073357467 0.0305200983824348 0.0610190175938167 0.0110530387961662 0.00133948603920676 0.0152422673719508 0.0205224012624815
"allez" 0.0180240135318748 0.0232927005113302 0.0306687988783982 0.0175727158983875 0.0120222812946661 0.00379585871813851 0.0149434638949308 0 0.0329937076286165 0.0222588256243601 0.0131844950338402 0.0169410768171952 0.026988125224901 0.0103456748613033 0.0192022120948333 0.0125206068320778 0.0262123197903014 0.0316231847875837 0.00897649952424552 0.0284755415437811 0.00157900554230945 0.00535794415682703 0.0118550968448507 0.00919969711766413
"miss" 0 0 0 0.0137067184007423 0.00267161806548136 0 0 0 0.0455627391061847 0 0.000878966335589347 0 0 0 0 0 0.00374461711290021 0.303749011775475 0 0 0 0 0 0
"heureux" 0.0291157141668746 0.0321661102299322 0.0138739804449897 0.0123009011288713 0.0166976129092585 0.00284689403860388 0.0282265429126472 0.0350650549044939 0.0188535472163523 0.015581177937052 0.0254900237320911 0.0190587114193446 0.0116948542641238 0.0129320935766291 0.0204823595678222 0.0250412136641556 0.0205953941209511 0.00582532351350227 0.0269294985727366 0.0203396725312722 0.0189480665077134 0.00267897207841351 0.0141132105295841 0.0283067603620435
"mourir" 0.0180240135318748 0.0332752864447575 0.0131437709478849 0.0193299874882263 0.00935066322918475 0.0275199757065042 0.0149434638949308 0.05721140537049 0.0251380629551364 0.012242354093398 0.00878966335589347 0.0042352692042988 0.017092479309104 0.014225302934292 0.0345639817707 0.0114772229294046 0.0337015540161019 0.012482836100362 0.017952999048491 0.0122038035187633 0.0142110498807851 0.00803691623524054 0.0191939663202344 0.00919969711766413
"ordre" 0.0291157141668746 0.0288385815854565 0.0124135614507802 0.018275624534323 0.0140259948437771 0.015183434872554 0.00996230926328723 0.0129187044384977 0.0172824182816563 0.0192909822077787 0.00878966335589347 0.0116469903118217 0.00989564591579705 0.00258641871532582 0.0179220646218444 0.0177375263454435 0.00748923422580041 0.0149794033204344 0.0107717994290946 0.0223736397843995 0.0315801108461891 0.0368358660781858 0.0203230231626011 0.00495368306335761
"pâle" 0.0263427890081247 0.017746819437204 0.0197156564218274 0.0193299874882263 0.0160297083928882 0.0199282582702272 0.0149434638949308 0.0110731752329981 0.0133545959449162 0.01669411921827 0.00527379801353608 0.0031764519032241 0.0179920834832674 0.0232777684379324 0.0307235393517333 0.0344316687882139 0.0168507770080509 0.0174759705405068 0.0161576991436419 0.0101698362656361 0 0.00468820113722365 0.0191939663202344 0.0226454082896348
"police" 0 0 0.0204458659189321 0.0467434242897108 0.0066790451637034 0 0.00498115463164361 0 0.0392782233674006 0.0307913754470314 0.0131844950338402 0.0074117211075229 0.0134940626124505 0.00387962807298874 0.00512058989195555 0 0.0149784684516008 0.074897016602172 0 0 0.00315801108461891 0 0.00225811368473346 0.00353834504525543
"mlle" 0 0 0.06498864524232 0.00386599749764526 0.0507607432441458 0 0 0 0.0274947563571805 0.0511952989360281 0 0.0021176346021494 0.000899604174163368 0.00129320935766291 0 0.00104338390267315 0 0.000832189073357467 0.138238092673381 0.0528831485813078 0 0 0 0.000707669009051087
"vérité" 0.0152510883731248 0.00332752864447575 0.0255573323986652 0.0172212615804198 0.0033395225818517 0.00189792935906926 0.0249057731582181 0.0498292885484913 0.0259236274224844 0.0352431405719034 0.0175793267117869 0.0285880671290169 0.00809643756747031 0.00258641871532582 0.0115213272569 0.00730368731871205 0.0149784684516008 0.0291266175675113 0.00718119961939642 0.018305705278145 0.0268430942192607 0.00200922905881013 0.00620981263301701 0.016276387208175
"demande" 0.0305021767462496 0.017746819437204 0.0146041899420944 0.0172212615804198 0.0126901858110365 0.000948964679534628 0.0149434638949308 0.00738211682199871 0.00785564467348013 0.0126133345204707 0.0571328118133076 0.0508232304515856 0.0179920834832674 0.00258641871532582 0.0140816222028778 0.0187809102481167 0.0149784684516008 0.0224691049806516 0.0161576991436419 0.0284755415437811 0.00631602216923781 0.0120553743528608 0.0079033978965671 0.0113227041448174
"ancien" 0.00970523805562488 0.00110917621482525 0.0197156564218274 0.0513123304232916 0.0180334219419992 0.00759171743627702 0.0132830790177163 0.0110731752329981 0.0102123380755242 0.0204039234889967 0.00878966335589347 0.0074117211075229 0.00809643756747031 0.00517283743065165 0.0115213272569 0.00521691951336575 0 0.024965672200724 0 0.00203396725312722 0.0142110498807851 0.00334871509801689 0.0163713242143176 0.0275990913529924
"grâce" 0.0305021767462496 0.048803753452311 0.0109531424565708 0.00948926658512926 0.0166976129092585 0.00759171743627702 0.0315473126670762 0.0590569345759897 0.0204246761510483 0.0200329430619241 0.0149424277050189 0.0063529038064482 0.0107952500899604 0.00387962807298874 0.0102411797839111 0.0177375263454435 0.0224677026774012 0.0224691049806516 0.0161576991436419 0.0101698362656361 0.0126320443384756 0.0133948603920676 0.0079033978965671 0.0169840562172261
"afin" 0.0235698638493747 0.066550572889515 0.0102229329594661 0.00878635794919376 0.0273840851711839 0.048397198656266 0.00664153950885815 0.062747992986989 0.00471338680408808 0.00370980427072668 0.0105475960270722 0.0031764519032241 0.0206908960057575 0.0155185122919549 0.0153617696758667 0.0104338390267315 0.00561692566935031 0.00915407980693213 0.0377012980018312 0.0284755415437811 0.0394751385577363 0.0120553743528608 0.00903245473893383 0.00778435909956195
"continua" 0.0110917006349999 0.0321661102299322 0.0219062849131416 0.021087259078065 0.00868275871281442 0.00474482339767314 0 0 0.0235669340204404 0.0115003932392527 0.0298848554100378 0.0349409709354651 0.00539762504498021 0.00646604678831456 0.0166419171488555 0.00730368731871205 0.018723085564501 0.0332875629342987 0.00359059980969821 0.00406793450625445 0.0157900554230945 0.00468820113722365 0.0242747221108847 0.0240607463077369
"demander" 0.00693231289687491 0.00776423350377674 0.0146041899420944 0.0119494468109035 0.00801485419644408 0.00474482339767314 0.0166038487721454 0.0110731752329981 0.0243524984877884 0.0244847081867961 0.043069350443878 0.0359997882365398 0.0224901043540842 0.0181049310072808 0.00896103231092222 0.020867678053463 0.0168507770080509 0.0158115923937919 0.0233388987630384 0.0203396725312722 0.0205270720500229 0.00870665925484392 0.00733886947538374 0.0120303731538685
"regarda" 0.00693231289687491 0.0122009383630777 0.0284781703870841 0.0186270788522908 0.0153618038765178 0.00379585871813851 0.0149434638949308 0.00922764602749838 0.00707008020613212 0.00853254982267136 0.0246110573965017 0.0179998941182699 0.0233897085282476 0.0206913497226066 0.0102411797839111 0.0146073746374241 0.0262123197903014 0.0557566679149503 0.0143623992387928 0.0081358690125089 0.0110530387961662 0.00736717321563716 0.0169358526355009 0.0134457111719706
"juliette" 0 0 0 0 0 0 0.00166038487721454 0 0 0 0 0 0.000899604174163368 0 0 0 0.833177307620296 0 0 0 0 0 0 0
"aperçut" 0.0138646257937498 0.013310114577903 0.0036510474855236 0.002811634543742 0.0367347484003687 0.040805481219989 0.00166038487721454 0.00553658761649903 0.0133545959449162 0.0159521583641247 0.0123055286982509 0.0074117211075229 0.0467794170564951 0.0517283743065165 0.00768088483793333 0.0114772229294046 0.0149784684516008 0.0166437814671493 0.0143623992387928 0.00610190175938167 0.00789502771154727 0.00736717321563716 0.0237101936897013 0.0148610491900728
"aurais" 0.00970523805562488 0.00887340971860199 0.023366703907351 0.0298736170272588 0.00801485419644408 0.00664275275674239 0.0199246185265745 0.00738211682199871 0.0125690314775682 0.0118713736663254 0.0351586534235739 0.0296468844300916 0.0260885210507377 0.00775925614597747 0.00896103231092222 0.0177375263454435 0.0168507770080509 0.0116506470270045 0.00359059980969821 0.0345774433031628 0.00315801108461891 0.0234410056861182 0.00620981263301701 0.00919969711766413
"aucune" 0.0152510883731248 0.0188559956520292 0.018255237427618 0.0130038097648068 0.0173655174256288 0.0123365408339502 0.0249057731582181 0.0184552920549968 0.0102123380755242 0.0107584323851074 0.0114265623626615 0.0232939806236434 0.0143936667866139 0.0155185122919549 0.0281632444057555 0.0239978297614824 0.0131061598951507 0.0191403486872217 0.017952999048491 0.0101698362656361 0.0300011053038796 0.030138435882152 0.0079033978965671 0.0113227041448174
"auprès" 0.0083187754762499 0.0632230442450392 0.0379708938494454 0.0246018022577425 0.0126901858110365 0.0123365408339502 0.0166038487721454 0.0166097628494971 0 0.000370980427072668 0.0281269227388591 0.031764519032241 0.0215905001799208 0.0387962807298874 0.0140816222028778 0.0114772229294046 0.00748923422580041 0.0332875629342987 0.0125670993339437 0.00406793450625445 0.00473701662692836 0.00736717321563716 0 0.000707669009051087
"répondre" 0.0124781632143748 0.0188559956520292 0.0160646089363038 0.0123009011288713 0.0193692309747399 0.0123365408339502 0.00664153950885815 0.00184552920549968 0.0259236274224844 0.0185490213536334 0.0386745187659313 0.031764519032241 0.0206908960057575 0.014225302934292 0.00128014747298889 0.0135639907347509 0.0149784684516008 0.00332875629342987 0.0107717994290946 0.0122038035187633 0.0157900554230945 0.0227712626665149 0.0158067957931342 0.00849202810861304
"attendre" 0.0166375509524998 0.017746819437204 0.0167948184334085 0.00808344931325826 0.0120222812946661 0.00759171743627702 0.0132830790177163 0.00553658761649903 0.0227813695530924 0.0230007864785054 0.0290058890744484 0.0359997882365398 0.00719683339330694 0.0155185122919549 0.00768088483793333 0.00730368731871205 0.018723085564501 0.0216369159072941 0.0143623992387928 0.0142377707718906 0.0189480665077134 0.00803691623524054 0.0259683073744348 0.0127380421629196
"londres" 0 0 0 0.0903237597177119 0.00133580903274068 0 0.00166038487721454 0 0.000785564467348013 0.00333882384365401 0.00439483167794673 0.0042352692042988 0.000899604174163368 0.00258641871532582 0 0 0.00374461711290021 0.122331793783548 0 0 0.00315801108461891 0.00200922905881013 0.00169358526355009 0.00141533801810217
"mademoiselle" 0.00138646257937498 0.00110917621482525 0.00803230446815191 0.0365512490686461 0.00935066322918475 0 0.214189649160675 0 0.00235669340204404 0.0118713736663254 0.0290058890744484 0.0359997882365398 0.0026988125224901 0.00387962807298874 0 0 0.0205953941209511 0.0116506470270045 0.0161576991436419 0.0528831485813078 0 0 0.00395169894828355 0.00353834504525543
"disant" 0.00554585031749993 0.00554588107412625 0.0328594273697124 0.0200328961241618 0.0166976129092585 0.00284689403860388 0.00830192438607269 0.0129187044384977 0.0172824182816563 0.0278235320304501 0.020216225718555 0.0222351633225687 0.00539762504498021 0.0129320935766291 0.00768088483793333 0.00730368731871205 0.018723085564501 0.0274622394207964 0.0251341986678875 0.0142377707718906 0.00315801108461891 0.00334871509801689 0.0163713242143176 0.0120303731538685
"jeunes" 0.0305021767462496 0.0199651718668545 0.00876251396525663 0.0256561652116458 0.0173655174256288 0.0123365408339502 0.0249057731582181 0.0406016425209929 0.00471338680408808 0.00816156939559869 0.020216225718555 0.0095293557096723 0.0143936667866139 0.0219845590802695 0.00896103231092222 0.0166941424427704 0.035573862572552 0.00332875629342987 0.0287247984775857 0.0386453778094173 0.0126320443384756 0.00468820113722365 0.00733886947538374 0.0240607463077369
"france" 0.0305021767462496 0.00110917621482525 0.023366703907351 0.0383085206584848 0.0146938993601475 0 0.0199246185265745 0 0.00942677360817615 0.0159521583641247 0.00878966335589347 0.0275292498279422 0.00719683339330694 0.00387962807298874 0.00640073736494444 0.0062603034160389 0.00561692566935031 0.0349519410810136 0.0394965979066803 0.018305705278145 0.0205270720500229 0.0200922905881013 0.00112905684236673 0.00283067603620435
"affaires" 0.0249563264287497 0.0066550572889515 0.0240969134044557 0.018275624534323 0.0273840851711839 0.000948964679534628 0.0149434638949308 0.00184552920549968 0.0149257248796122 0.00779058896852602 0.0474641821218247 0.0169410768171952 0.0206908960057575 0.0116388842189662 0.0102411797839111 0.0083470712213852 0.00748923422580041 0.0166437814671493 0.0107717994290946 0.0305095087969084 0.0457911607269742 0.00200922905881013 0.0129841536872174 0.0106150351357663
"chère" 0.0152510883731248 0.0144192907927282 0.0299385893812935 0.011246538174968 0.00935066322918475 0 0.021585003403789 0.0166097628494971 0.0141401604122642 0.00816156939559869 0.0237320910609124 0.0137646249139711 0.0107952500899604 0.0284506058685841 0.0128014747298889 0.00521691951336575 0.0280846283467515 0.00332875629342987 0.068221396384266 0.201362758059595 0.00315801108461891 0 0.00225811368473346 0.00707669009051087
"livres" 0 0 0.0306687988783982 0.0263590738475813 0.0153618038765178 0 0.0813588589835124 0.0221463504659961 0.0133545959449162 0.01112941281218 0.00439483167794673 0.0021176346021494 0.00629722921914358 0.00775925614597747 0.0332838342977111 0.0344316687882139 0.0243400112338513 0.0224691049806516 0.00897649952424552 0.0101698362656361 0.034738121930808 0.0113856313332574 0.00395169894828355 0.00778435909956195
"dos" 0.00277292515874997 0.0122009383630777 0.0160646089363038 0.00948926658512926 0.0213729445238509 0.0256220463474349 0.0315473126670762 0.00553658761649903 0.00314225786939205 0.00853254982267136 0.00791069702030412 0.0042352692042988 0.026988125224901 0.0323302339415728 0.0243228019867889 0.0239978297614824 0 0.00416094536678733 0.00179529990484911 0.00406793450625445 0 0.0267897207841351 0.0366943473769187 0.0283067603620435
"maurice" 0 0 0 0.00773199499529051 0 0 0 0 0 0.151360014245648 0 0 0.000899604174163368 0 0 0 0 0 0 0 0 0.00133948603920676 0 0
"dîner" 0.00277292515874997 0.00332752864447575 0.00876251396525663 0.01405817271871 0.0327273213021466 0 0.0298869277898617 0 0.0196391116837003 0.00890353024974402 0.0360376197591632 0.0232939806236434 0.0539762504498021 0.0258641871532582 0.0243228019867889 0.0062603034160389 0.0205953941209511 0.00832189073357467 0.00897649952424552 0.0122038035187633 0 0.00803691623524054 0.0118550968448507 0.0176917252262772
"parfois" 0.00970523805562488 0.0122009383630777 0.00438125698262832 0.0193299874882263 0.00467533161459238 0.0142344701930194 0.0132830790177163 0.0406016425209929 0.0102123380755242 0.0118713736663254 0.00439483167794673 0.0084705384085976 0.0233897085282476 0.0698333053137973 0.0307235393517333 0.0302581331775213 0.0149784684516008 0.00166437814671493 0.0107717994290946 0.00406793450625445 0.00473701662692836 0.0167435754900845 0.0129841536872174 0.0283067603620435
"nature" 0.00970523805562488 0.0277294053706312 0.00730209497104719 0.012652355446839 0.00734694968007374 0.00189792935906926 0.0448303916847925 0.0332195256989942 0.00942677360817615 0.00556470640609001 0.0158213940406082 0.0127058076128964 0.0116948542641238 0.0129320935766291 0.0396845716626555 0.0156507585400972 0.0112338513387006 0.00332875629342987 0.0215435988581893 0.0264415742906539 0.0221060775923323 0.0408543241958061 0.00620981263301701 0.03255277441635
"frère" 0.0693231289687491 0.053240458311612 0.0240969134044557 0.0203843504421295 0.00267161806548136 0.000948964679534628 0.00664153950885815 0.0719756390144874 0.00392782233674006 0.0159521583641247 0.0149424277050189 0.0063529038064482 0.000899604174163368 0.0129320935766291 0.0256029494597778 0.0344316687882139 0 0.0108184579536471 0.0412918978115294 0.0142377707718906 0.00315801108461891 0 0.00564528421183364 0.000707669009051087
"jambes" 0.00693231289687491 0.0066550572889515 0.0175250279305133 0.0179241702163553 0.00734694968007374 0.0256220463474349 0.0132830790177163 0.0147642336439974 0.00785564467348013 0.00704862811438068 0.00351586534235739 0.0063529038064482 0.0179920834832674 0.0362098620145615 0.0358441292436889 0.0271279814695019 0.0018723085564501 0.00665751258685973 0.00538589971454731 0.00406793450625445 0.00315801108461891 0.00334871509801689 0.0395169894828355 0.0389217954978098
"telle" 0.0235698638493747 0.0144192907927282 0.00657188547394247 0.00773199499529051 0.0106864722619254 0.0113875761544155 0.0232453882810035 0.0239918796714958 0.0243524984877884 0.0211458843431421 0.0263689900676804 0.0137646249139711 0.0107952500899604 0.00775925614597747 0.00896103231092222 0.0062603034160389 0.0168507770080509 0.00832189073357467 0.00897649952424552 0.0162717380250178 0.0157900554230945 0.019422547568498 0.0237101936897013 0.0254760843258391
"passait" 0.00277292515874997 0.0144192907927282 0.018255237427618 0.0108950838570003 0.0260482761384432 0.0170813642316233 0.00498115463164361 0.00738211682199871 0.00942677360817615 0.013355295374616 0.0184582930473763 0.0127058076128964 0.0152932709607773 0.0232777684379324 0.0243228019867889 0.0229544458588093 0.0131061598951507 0.012482836100362 0.0287247984775857 0.00610190175938167 0.0189480665077134 0.0060276871764304 0.0270973642168015 0.0169840562172261
"simple" 0.0180240135318748 0.022183524296505 0.00876251396525663 0.022493076349936 0.0113543767782958 0.00284689403860388 0.00996230926328723 0.0147642336439974 0.0180679827490043 0.015581177937052 0.022853124725323 0.021176346021494 0.0143936667866139 0.0116388842189662 0.0102411797839111 0.0083470712213852 0.0131061598951507 0.0241334831273665 0.0125670993339437 0.0101698362656361 0.0189480665077134 0.0167435754900845 0.0079033978965671 0.0226454082896348
"voulut" 0.0083187754762499 0.0210743480816797 0.0146041899420944 0.0115979924929358 0.0267161806548136 0.0142344701930194 0.00830192438607269 0.00922764602749838 0.0125690314775682 0.0137262758016887 0.0342796870879845 0.0222351633225687 0.0152932709607773 0.0310370245839099 0.0115213272569 0.0146073746374241 0.0131061598951507 0.00915407980693213 0.00538589971454731 0.0101698362656361 0.0189480665077134 0.00669743019603378 0.0180649094778677 0.0169840562172261
"docteur" 0.141419183096248 0.070987277748816 0.00219062849131416 0.0130038097648068 0.00868275871281442 0 0.0166038487721454 0.00184552920549968 0.113121283298114 0.00408078469779934 0.00175793267117869 0 0.00629722921914358 0.00387962807298874 0 0 0.00936154278225051 0.00166437814671493 0.00359059980969821 0.00406793450625445 0 0.000669743019603378 0.0079033978965671 0
"jardin" 0.00277292515874997 0.0022183524296505 0.00511146647973304 0.00738054067732276 0.0320594167857763 0.00759171743627702 0.0182642336493599 0.0203008212604964 0.0290658852918765 0.0163231387911974 0 0.021176346021494 0.0143936667866139 0.0181049310072808 0.0358441292436889 0.0135639907347509 0.0449354053548025 0.0024965672200724 0.0736072960988133 0.0305095087969084 0 0.00334871509801689 0.0112905684236673 0.0233530772986859
