"Aimard_GrandChefAucas" "FevalPP_ErrantsNuit" "Flaubert_MadameBovary" "France_MannequinOsier" "Gaboriau_Lerouge" "Malot_ClotildeMartory" "Maupassant_PierreJean" "Mirbeau_JardinSupplices" "Ponson_CordePendu" "Stolz_MaisonRoulante" "Verne_DeuxAnsVacances" "Zola_Nana"
"restait" 0.00986859959637428 0.024265954865324 0.038302691180389 0.0131172116555795 0.0139184225787744 0.00404817326181561 0.00440237728373322 0.00616551320190514 0 0.0134385378870779 0.0269899105363848 0.0467326628402928
"crois" 0.0320729486882164 0.0194127638922592 0.00915933919531042 0.0243605359317905 0.0177846510728784 0.0323853860945248 0.0264142637023993 0.0570309971176226 0.0496632721001561 0.0134385378870779 0.00952585077754757 0.0138223368964246
"diable" 0.0157897593541988 0.0213540402814851 0.00999200639488409 0.003747774758737 0.0123719311811328 0.0020240866309078 0.00220118864186661 0.00924826980285772 0.011460755100036 0.0115187467603525 0.00158764179625793 0.00921489126428308
"front" 0.0360203885267661 0.0300897840330017 0.0233146815880629 0.0131172116555795 0.0208776338681616 0.0020240866309078 0.0132071318511996 0.0200379179061917 0.0234672604429309 0.00959895563362706 0.00238146269438689 0.00855668474540572
"amis" 0.0468758480827778 0.0155302111138073 0.00832667199573674 0.0131172116555795 0.0340228107481152 0.0323853860945248 0.0352190182698657 0.0138724047042866 0.0158267570429069 0.0230374935207049 0.00635056718503171 0.0164551629719341
"arnoux" 0 0.000970638194612958 0 0 0 0 0 0 0 0 0 0
"aujourd" 0.0266452189102105 0.0126182965299685 0.00915933919531042 0.041225522346107 0.0324763193504736 0.0445299058799717 0.0418225841954655 0.0277448094085731 0.0180097580143423 0.0134385378870779 0.00555674628690275 0.0125059238586699
"coups" 0.0177634792734737 0.0213540402814851 0.0174860111910472 0.0131172116555795 0.0108254397834912 0.0141686064163546 0.00660356592559982 0.0262034311080969 0.00709475315716515 0.0441551959146845 0.044453970295222 0.0309357063872361
"hui" 0.0266452189102105 0.0126182965299685 0.00915933919531042 0.041225522346107 0.0324763193504736 0.0445299058799717 0.0418225841954655 0.0277448094085731 0.0180097580143423 0.0134385378870779 0.00555674628690275 0.0125059238586699
"venir" 0.0123357494954678 0.0165008493084203 0.0299760191846523 0.011243324276211 0.0278368451575488 0.0566744256654185 0.0154083204930663 0.00770689150238143 0.0256502614143663 0.00767916450690165 0.0190517015550951 0.0230372281607077
"vint" 0.00789487967709942 0.0475612715360349 0.033306687982947 0.0168649864143165 0.0100521940846704 0.0283372128327092 0.0286154523442659 0.00462413490142886 0.0316535140858138 0.0153583290138033 0.0349281195176744 0.0190879890474435
"salle" 0.0143094694147427 0.0184421256976462 0.0366373567812417 0.0243605359317905 0.0085057026870288 0.0141686064163546 0.0220118864186661 0.00770689150238143 0.0141895063143303 0.00767916450690165 0.00476292538877379 0.052656521510189
"salon" 0.00592115975782457 0.00485319097306479 0.00999200639488409 0.0168649864143165 0.0139184225787744 0.0404817326181561 0.0396213955535989 0.0154137830047629 0.00327450145715315 0.0134385378870779 0.00714438808316068 0.0697698910010005
"fin" 0.0108554595560117 0.0252365930599369 0.0166533439914735 0.022486648552422 0.0208776338681616 0.0182167796781702 0.0198106977767995 0.00770689150238143 0.00709475315716515 0.0211177023939795 0.02302080604574 0.0388341846137644
"vite" 0.010362029576193 0.0135889347245814 0.0416333599786837 0.0093694368968425 0.0378890392422192 0.0364335593563405 0.0374202069117323 0.0662792669204803 0.015281006800048 0.0345562402810574 0.0182578806569662 0.021720815122953
"voici" 0.027632078869848 0.0407668041737442 0.00582867039701572 0.0056216621381055 0.0525807075198144 0.0182167796781702 0.0132071318511996 0.0184965396057154 0.0376567667572612 0.00959895563362706 0.0238146269438689 0.00394923911326418
"parlait" 0.00542772977800585 0.0300897840330017 0.0208166799893419 0.018738873793685 0.023197370964624 0.00809634652363121 0.0330178296279991 0.00770689150238143 0.0163725072857657 0.0403156136612337 0.00555674628690275 0.038175978094887
"anne" 0 0 0 0 0 0 0 0 0 0 0.000793820898128964 0
"mouvement" 0.0355269585469474 0.024265954865324 0.0174860111910472 0.0131172116555795 0.027063599458728 0.0263131262018014 0.0440237728373322 0.0262034311080969 0.0120065053428949 0.0115187467603525 0.00873202987941861 0.0177715760096888
"ombre" 0.00888173963673685 0.0194127638922592 0.0266453503863576 0.0206127611730535 0.007732456988208 0.00404817326181561 0.0198106977767995 0.0369930792114309 0.00436600194287086 0.0153583290138033 0.00793820898128964 0.0322521194249908
"laquelle" 0.0557575877195147 0.0184421256976462 0.0033306687982947 0.026234423311159 0.011598685482312 0.0364335593563405 0.00440237728373322 0.0246620528076206 0.0447515199144264 0.0134385378870779 0.0515983583783827 0.00724027170765099
"chemin" 0.0212174891322047 0.0291191458383887 0.0158206767918998 0.014991099034948 0.023197370964624 0.0161926930472624 0.00660356592559982 0.00462413490142886 0.0376567667572612 0.0403156136612337 0.0174640597588372 0.0105313043020378
"jean" 0 0.252365930599369 0.00416333599786837 0.003747774758737 0.003866228494104 0 0.418225841954656 0 0.00163725072857657 0.00383958225345082 0.000793820898128964 0
"venu" 0.0157897593541988 0.0155302111138073 0.0149880095923261 0.003747774758737 0.0224241252658032 0.0263131262018014 0.0220118864186661 0.00924826980285772 0.0207385092286366 0.0287968669008812 0.021433164249482 0.0197461955663209
"froid" 0.0133226094551053 0.0262072312545499 0.0183186783906208 0.0093694368968425 0.01933114247052 0.00404817326181561 0.011005943209333 0.00770689150238143 0.0158267570429069 0.0172781201405287 0.02302080604574 0.0197461955663209
"parole" 0.0429284082442281 0.00970638194612958 0.0133226751931788 0.0131172116555795 0.0255171080610864 0.0141686064163546 0.00880475456746643 0.0138724047042866 0.0196470087429189 0.0499145692948607 0.00396910449064482 0.0164551629719341
"cheval" 0.0769750768517194 0.0533851007037127 0.030808686384226 0.007495549517474 0.0085057026870288 0.0161926930472624 0.00880475456746643 0.00308275660095257 0.0496632721001561 0.0134385378870779 0.00396910449064482 0.0151387499341793
"droite" 0.0167766193138363 0.0397961659791313 0.0191513455901945 0.018738873793685 0.0092789483858496 0.0121445197854468 0.0176095091349329 0.0200379179061917 0.011460755100036 0.0287968669008812 0.0373095822120613 0.0236954346795851
"mis" 0.0202306291725673 0.0155302111138073 0.0133226751931788 0.018738873793685 0.0201043881693408 0.0222649529399858 0.0220118864186661 0.010789648103334 0.0338365150572492 0.0211177023939795 0.02302080604574 0.0243536411984624
"geste" 0.0350335285671287 0.00582382916767775 0.0199840127897682 0.011243324276211 0.0170114053740576 0 0.0220118864186661 0.0369930792114309 0.0240130106857898 0.0115187467603525 0.00396910449064482 0.0329103259438681
"lendemain" 0.00789487967709942 0.0155302111138073 0.030808686384226 0.007495549517474 0.0092789483858496 0.0242890395708936 0.0198106977767995 0.00462413490142886 0.0311077638429549 0.0153583290138033 0.0404848658045772 0.0276446737928492
"étienne" 0 0.0320310604222276 0 0 0 0 0 0 0 0 0 0
"puisque" 0.0256583589505731 0.00679446736229071 0.0183186783906208 0.0243605359317905 0.0131451768799536 0.0364335593563405 0.0374202069117323 0.0308275660095257 0.01910125850006 0.0172781201405287 0.0563612837671565 0.0171133694908114
"rouge" 0.010362029576193 0.0126182965299685 0.0324740207833733 0.0318560854492645 0.0069592112893872 0 0.0132071318511996 0.064737888620004 0.0147352565571892 0.0191979112672541 0.00317528359251586 0.0427834237270286
"impossible" 0.031086088728579 0.0135889347245814 0.00666133759658939 0.0018738873793685 0.0293833365551904 0.0445299058799717 0.011005943209333 0.0184965396057154 0.0420227687001321 0.0211177023939795 0.0365157613139324 0.00724027170765099
"lumière" 0.00690801971746199 0.0155302111138073 0.0208166799893419 0.0131172116555795 0.003866228494104 0.0020240866309078 0.011005943209333 0.0339103226104783 0.0463887706430029 0.00959895563362706 0.00476292538877379 0.0210626086040756
"rendre" 0.051810147880965 0.00485319097306479 0.0133226751931788 0.022486648552422 0.0224241252658032 0.0222649529399858 0.00440237728373322 0.0169551613052391 0.0185555082572012 0.0249572846474304 0.0254022687401269 0.0125059238586699
"laisser" 0.0256583589505731 0.0135889347245814 0.0108246735944578 0.0131172116555795 0.0293833365551904 0.0283372128327092 0.0242130750605327 0.00154137830047629 0.0207385092286366 0.0268770757741558 0.022226985147611 0.0223790216418303
"regardait" 0.00690801971746199 0.0174714875030332 0.0449640287769784 0.018738873793685 0.0061859655905664 0.00404817326181561 0.0638344706141316 0.00770689150238143 0.0327450145715315 0.0307166580276066 0.00793820898128964 0.0473908693591701
"savez" 0.0162831893340176 0.0291191458383887 0.0183186783906208 0.0131172116555795 0.0301565822540112 0.0445299058799717 0.00660356592559982 0.021579296206668 0.0573037755001801 0.0134385378870779 0.00158764179625793 0.0302774998683587
"james" 0 0 0 0 0 0 0 0 0.0163725072857657 0 0 0
"noir" 0.0468758480827778 0.0291191458383887 0.0416333599786837 0.014991099034948 0.0085057026870288 0.0020240866309078 0.0154083204930663 0.0246620528076206 0.0120065053428949 0.0287968669008812 0.00317528359251586 0.0190879890474435
"sûr" 0.013816039434924 0.0330016986168406 0.0183186783906208 0.0056216621381055 0.0317030736516528 0.00404817326181561 0.0154083204930663 0.00924826980285772 0.0398397677286966 0.0172781201405287 0.0190517015550951 0.0335685324627455
"terrible" 0.0330598086478538 0.0194127638922592 0.00499600319744205 0.0093694368968425 0.0286100908563696 0.0161926930472624 0.00880475456746643 0.0184965396057154 0.0120065053428949 0.0115187467603525 0.00158764179625793 0.0105313043020378
"parut" 0.0143094694147427 0.00970638194612958 0.0391353583799627 0.011243324276211 0.034796056446936 0.010120433154539 0.0220118864186661 0.00616551320190514 0.0311077638429549 0.00767916450690165 0.0182578806569662 0.0348849455005002
"aucun" 0.0226977790716608 0.0203834020868721 0.0158206767918998 0.0168649864143165 0.015464913976416 0.0141686064163546 0.0198106977767995 0.00924826980285772 0.0234672604429309 0.0249572846474304 0.0500107165821247 0.00197461955663209
"entendu" 0.00986859959637428 0.0310604222276147 0.00499600319744205 0.011243324276211 0.0247438623622656 0.0263131262018014 0.0176095091349329 0.00924826980285772 0.0180097580143423 0.0153583290138033 0.0119073134719345 0.0118477173397925
"leva" 0.0261517889303918 0.0310604222276147 0.0183186783906208 0.0131172116555795 0.0239706166634448 0.00607225989272341 0.0770416024653313 0.010789648103334 0.0360195160286846 0.00767916450690165 0.00317528359251586 0.0204044020851983
"sait" 0.0266452189102105 0.0320310604222276 0.00832667199573674 0.0206127611730535 0.042528513435144 0.0182167796781702 0.00880475456746643 0.0277448094085731 0.0321992643286726 0.0249572846474304 0.0142887761663214 0.0105313043020378
"milon" 0 0 0 0 0 0 0 0 0.14353231387188 0 0 0
"voiture" 0 0.0203834020868721 0.0199840127897682 0.003747774758737 0.034796056446936 0.0242890395708936 0.00660356592559982 0.00308275660095257 0.00927775412860059 0.0748718539422911 0 0.0322521194249908
"léon" 0.0251649289707544 0 0.116573407940314 0.0056216621381055 0 0.0020240866309078 0.00440237728373322 0 0 0 0 0.00197461955663209
"dame" 0.00197371991927486 0.022324678476098 0.0183186783906208 0.0206127611730535 0.0324763193504736 0.00404817326181561 0 0.00462413490142886 0.0294705131143783 0.0441551959146845 0 0.0414670106892739
"épaules" 0.0187503392331111 0.0184421256976462 0.0249800159872102 0.018738873793685 0.015464913976416 0.0020240866309078 0.0176095091349329 0.0169551613052391 0.0234672604429309 0.00383958225345082 0.00476292538877379 0.050681901953557
"possible" 0.0325663786680351 0.0135889347245814 0.0116573407940314 0.014991099034948 0.034796056446936 0.0283372128327092 0.0330178296279991 0.0184965396057154 0.022921510200072 0.0345562402810574 0.0357219404158034 0.0263282607550945
"parmi" 0.0231912090514796 0.0262072312545499 0.0283106847855049 0.041225522346107 0.0030929827952832 0.010120433154539 0.00880475456746643 0.0693620235214329 0.00818625364288287 0.00767916450690165 0.0119073134719345 0.0269864672739719
"travail" 0.00394743983854971 0.0116476583353555 0.00499600319744205 0.03747774758737 0.007732456988208 0.0546503390345107 0.0132071318511996 0.00924826980285772 0.00272875121429429 0.0153583290138033 0.0396910449064482 0.00855668474540572
"cri" 0.0320729486882164 0.022324678476098 0.0149880095923261 0.003747774758737 0.0100521940846704 0.0020240866309078 0.0154083204930663 0.00924826980285772 0.0643985286573453 0.00575937338017624 0.00714438808316068 0.0250118477173398
"façon" 0.0315795187083977 0.00582382916767775 0.0241473487876366 0.0131172116555795 0.0108254397834912 0.00607225989272341 0.0352190182698657 0.00770689150238143 0.0130980058286126 0.0134385378870779 0.0174640597588372 0.0138223368964246
"plein" 0.00542772977800585 0.0262072312545499 0.0274780175859313 0.0168649864143165 0.0092789483858496 0.00809634652363121 0.0440237728373322 0.00462413490142886 0.0245587609286486 0.032636449154332 0.0142887761663214 0.0296192933494813
"vois" 0.0167766193138363 0.00873574375151662 0.00416333599786837 0.018738873793685 0.0216508795669824 0.0222649529399858 0.0198106977767995 0.0616551320190514 0.0382025170001201 0.0230374935207049 0.00873202987941861 0.021720815122953
"ouvrit" 0.0143094694147427 0.0155302111138073 0.0166533439914735 0.007495549517474 0.0100521940846704 0.010120433154539 0.0264142637023993 0.00154137830047629 0.0556665247716035 0.00383958225345082 0.00555674628690275 0.0131641303775473
"histoire" 0.0143094694147427 0.0300897840330017 0.0166533439914735 0.0206127611730535 0.0224241252658032 0.00809634652363121 0.00220118864186661 0.00924826980285772 0.0261960116572252 0.0172781201405287 0.00476292538877379 0.0348849455005002
"nouvelle" 0.0226977790716608 0.00970638194612958 0.0149880095923261 0.0206127611730535 0.0069592112893872 0.0647707721890497 0.0418225841954655 0.0123310264038103 0.0201927589857777 0.0134385378870779 0.0476292538877379 0.0210626086040756
"garde" 0.0335532386276725 0.0281485076437758 0.0233146815880629 0.0356038602080015 0.0177846510728784 0.0020240866309078 0.0154083204930663 0.00770689150238143 0.015281006800048 0.0115187467603525 0.0158764179625793 0.00987309778316044
"lacheneur" 0 0 0 0 0 0 0 0 0 0 0 0
"autant" 0.0217109191120234 0.0145595729191944 0.00832667199573674 0.0168649864143165 0.027063599458728 0.0222649529399858 0.00880475456746643 0.0200379179061917 0.0125522555857537 0.0249572846474304 0.0238146269438689 0.00855668474540572
"calme" 0.0167766193138363 0.0135889347245814 0.0166533439914735 0.003747774758737 0.0177846510728784 0.0222649529399858 0.0308166409861325 0.0123310264038103 0.01910125850006 0.0134385378870779 0.00635056718503171 0.00987309778316044
"question" 0.0128291794752866 0.0174714875030332 0.00999200639488409 0.0056216621381055 0.0170114053740576 0.0404817326181561 0.0220118864186661 0.00770689150238143 0.0234672604429309 0.0211177023939795 0.0261960896382558 0.014480543415302
"dernière" 0.0143094694147427 0.0281485076437758 0.0158206767918998 0.0093694368968425 0.0201043881693408 0.00809634652363121 0.00880475456746643 0.00616551320190514 0.0125522555857537 0.00959895563362706 0.0182578806569662 0.0269864672739719
"gauche" 0.0118423195156491 0.0271778694491628 0.0208166799893419 0.014991099034948 0.0069592112893872 0.0121445197854468 0.0154083204930663 0.0200379179061917 0.00709475315716515 0.0211177023939795 0.0309590150270296 0.0210626086040756
"larmes" 0.0231912090514796 0.0165008493084203 0.0149880095923261 0.018738873793685 0.0162381596752368 0.00809634652363121 0.0220118864186661 0.0308275660095257 0.0120065053428949 0.0422354047879591 0.00158764179625793 0.021720815122953
"doit" 0.0226977790716608 0.0145595729191944 0.0133226751931788 0.018738873793685 0.0440750048327856 0.020240866309078 0.0154083204930663 0.00924826980285772 0.0201927589857777 0.0115187467603525 0.0142887761663214 0.0118477173397925
"longue" 0.0296057987891228 0.0194127638922592 0.0391353583799627 0.033729972828633 0.0108254397834912 0.020240866309078 0.0198106977767995 0.0231206745071443 0.0147352565571892 0.00575937338017624 0.02302080604574 0.0157969564530567
"perdu" 0.0167766193138363 0.0145595729191944 0.00999200639488409 0.0243605359317905 0.0262903537599072 0.020240866309078 0.0220118864186661 0.010789648103334 0.0223757599572132 0.0422354047879591 0.0174640597588372 0.0111895108209152
"figure" 0.003454009858731 0.0184421256976462 0.0466293631761258 0.022486648552422 0.0139184225787744 0.010120433154539 0.0462249614791988 0.0246620528076206 0.00218300097143543 0.0172781201405287 0.0103196716756765 0.0335685324627455
"oncle" 0 0.0194127638922592 0 0.0018738873793685 0.0015464913976416 0.0020240866309078 0.00220118864186661 0 0.0065490029143063 0 0 0.00329103259438681
"ville" 0.0340466686074913 0.0427080805629702 0.0216493471889155 0.0693338330366345 0.0061859655905664 0.00607225989272341 0.0330178296279991 0.0354517009109546 0.0240130106857898 0.0518343604215861 0.00714438808316068 0.0111895108209152
"hôtel" 0.000986859959637428 0.00873574375151662 0.0124900079936051 0.0168649864143165 0.034796056446936 0.0283372128327092 0.00220118864186661 0.00308275660095257 0.0201927589857777 0.00767916450690165 0 0.0533147280290664
"cour" 0.000986859959637428 0.0194127638922592 0.0199840127897682 0.026234423311159 0.0201043881693408 0.0161926930472624 0.00220118864186661 0.00462413490142886 0.00873200388574173 0.0172781201405287 0.00714438808316068 0.0210626086040756
"ensuite" 0.00542772977800585 0.00485319097306479 0.0391353583799627 0.0131172116555795 0.011598685482312 0.00809634652363121 0.00880475456746643 0.0154137830047629 0.0305620136000961 0.00383958225345082 0.00714438808316068 0.0171133694908114
"large" 0.0133226094551053 0.022324678476098 0.0266453503863576 0.0056216621381055 0.0061859655905664 0.0020240866309078 0.0264142637023993 0.0169551613052391 0.0130980058286126 0.00959895563362706 0.0627118509521882 0.0111895108209152
"interrompit" 0.017270049293655 0.0281485076437758 0.0108246735944578 0.0056216621381055 0.050260970423352 0 0.00220118864186661 0.00924826980285772 0.00436600194287086 0.00191979112672541 0 0.0164551629719341
"château" 0 0.0854161611259403 0.0124900079936051 0 0.0023197370964624 0.00607225989272341 0 0 0.0147352565571892 0.0230374935207049 0 0.00987309778316044
"sébastien" 0 0.00485319097306479 0 0 0 0 0 0 0 0 0 0
"foule" 0.0212174891322047 0.0174714875030332 0.0199840127897682 0.007495549517474 0.0046394741929248 0.00607225989272341 0.0242130750605327 0.043158592413336 0.00873200388574173 0.0268770757741558 0 0.0375177715760097
"cents" 0.0143094694147427 0.023295316670711 0.0133226751931788 0.0093694368968425 0.0046394741929248 0.00809634652363121 0.0154083204930663 0.00154137830047629 0.0109150048571772 0.0153583290138033 0.0261960896382558 0.0210626086040756
"nemo" 0 0 0 0 0 0 0 0 0 0 0 0
"juste" 0.0236846390312983 0.0184421256976462 0.00915933919531042 0.0168649864143165 0.01933114247052 0.010120433154539 0.0242130750605327 0.00616551320190514 0.01910125850006 0.0230374935207049 0.0111134925738055 0.0138223368964246
"poitrine" 0.0419415482845907 0.0427080805629702 0.0291433519850786 0.018738873793685 0.003866228494104 0 0.0132071318511996 0.0169551613052391 0.0120065053428949 0.00767916450690165 0.00555674628690275 0.00921489126428308
"debout" 0.010362029576193 0.0174714875030332 0.0283106847855049 0.007495549517474 0.0177846510728784 0.0020240866309078 0.0154083204930663 0.0138724047042866 0.0103692546143183 0.00959895563362706 0.00396910449064482 0.0329103259438681
"dehors" 0.0128291794752866 0.0310604222276147 0.0174860111910472 0.0206127611730535 0.007732456988208 0.010120433154539 0.00880475456746643 0.00770689150238143 0.011460755100036 0.0134385378870779 0.0309590150270296 0.0256700542362172
"martial" 0.000986859959637428 0 0.000832667199573674 0.003747774758737 0 0 0 0 0 0 0 0
"brusquement" 0.013816039434924 0.0155302111138073 0.00582867039701572 0.003747774758737 0.0131451768799536 0.010120433154539 0.0286154523442659 0.010789648103334 0.0141895063143303 0.0153583290138033 0.00555674628690275 0.0315939129061134
"fenêtre" 0.00542772977800585 0.0281485076437758 0.0374700239808154 0.0093694368968425 0.0100521940846704 0.0404817326181561 0.0176095091349329 0.00154137830047629 0.0272875121429429 0.00191979112672541 0 0.028961086830604
"plaisir" 0.0113488895358304 0.00291191458383887 0.0216493471889155 0.0318560854492645 0.01933114247052 0.0283372128327092 0.0330178296279991 0.0354517009109546 0.00327450145715315 0.0537541515483115 0.00873202987941861 0.0210626086040756
"vent" 0.0133226094551053 0.0281485076437758 0.0416333599786837 0.0131172116555795 0.0054127198917456 0.00404817326181561 0.0286154523442659 0.00462413490142886 0.00709475315716515 0.00959895563362706 0.0682685972390909 0.0138223368964246
"colère" 0.0222043490918421 0.00679446736229071 0.0116573407940314 0.011243324276211 0.0293833365551904 0.0121445197854468 0.0154083204930663 0.0138724047042866 0.0065490029143063 0.0249572846474304 0.00238146269438689 0.0197461955663209
"mariage" 0.00197371991927486 0.0145595729191944 0.0158206767918998 0.0131172116555795 0.0139184225787744 0.0789393786054043 0.0220118864186661 0 0.00327450145715315 0.00575937338017624 0 0.0184297825285662
"chacun" 0.0315795187083977 0.0252365930599369 0.0116573407940314 0.0056216621381055 0.0061859655905664 0.0141686064163546 0.00880475456746643 0.0138724047042866 0.0130980058286126 0.0364760314077828 0.0309590150270296 0.0177715760096888
"cause" 0.0281255088496667 0.0252365930599369 0.0299760191846523 0.018738873793685 0.0162381596752368 0.00607225989272341 0.011005943209333 0.00770689150238143 0.015281006800048 0.0595135249284878 0.00476292538877379 0.0157969564530567
"don" 0.520075198728924 0 0 0.003747774758737 0.0007732456988208 0 0 0.00154137830047629 0.000545750242858858 0 0.000793820898128964 0.000658206518877363
"alla" 0.00493429979818714 0.00776510555690366 0.0366373567812417 0.0206127611730535 0.0061859655905664 0 0.0308166409861325 0.00308275660095257 0.0398397677286966 0.0211177023939795 0.00317528359251586 0.0118477173397925
"bonheur" 0.0197371991927486 0.00582382916767775 0.0274780175859313 0.018738873793685 0.0371157935433984 0.0344094727254326 0.0176095091349329 0.00616551320190514 0.00709475315716515 0.0460749870414099 0.00396910449064482 0.0125059238586699
"allez" 0.0182569092532924 0.0252365930599369 0.00832667199573674 0.0131172116555795 0.0301565822540112 0.00607225989272341 0.0154083204930663 0.0231206745071443 0.0442057696715675 0.00575937338017624 0.00158764179625793 0.014480543415302
"miss" 0 0 0.000832667199573674 0 0 0.00404817326181561 0 0.0231206745071443 0.0523920233144504 0 0 0
"heureux" 0.024178069011117 0.00873574375151662 0.00666133759658939 0.026234423311159 0.0177846510728784 0.0445299058799717 0.0154083204930663 0.010789648103334 0.0163725072857657 0.0499145692948607 0.00476292538877379 0.0190879890474435
"mourir" 0.024178069011117 0.0330016986168406 0.0116573407940314 0.007495549517474 0.0092789483858496 0.0263131262018014 0.011005943209333 0.0277448094085731 0.0180097580143423 0.0230374935207049 0.00476292538877379 0.0125059238586699
"ordre" 0.0340466686074913 0.0155302111138073 0.0124900079936051 0.0131172116555795 0.0162381596752368 0.010120433154539 0.0154083204930663 0.00924826980285772 0.0458430204001441 0.0172781201405287 0.0111134925738055 0.00724027170765099
"pâle" 0.0286189388294854 0.0184421256976462 0.0299760191846523 0.0056216621381055 0.003866228494104 0.00809634652363121 0.0132071318511996 0.0184965396057154 0.00982350437145945 0.0211177023939795 0 0.0256700542362172
"police" 0.00197371991927486 0.000970638194612958 0.00416333599786837 0.003747774758737 0.0448482505316064 0 0 0.00770689150238143 0.015281006800048 0.0153583290138033 0 0.00592385866989627
"mlle" 0 0.0417374423683572 0 0.0131172116555795 0.0332495650492944 0 0 0 0 0 0 0.00131641303775473
"vérité" 0.00690801971746199 0.0106770201407425 0.00249800159872102 0.0168649864143165 0.0293833365551904 0.0161926930472624 0.00660356592559982 0.0231206745071443 0.0409312682144144 0.0115187467603525 0.0198455224532241 0.00394923911326418
"demande" 0.0118423195156491 0.00776510555690366 0.00749400479616307 0.011243324276211 0.015464913976416 0.0323853860945248 0.00440237728373322 0.0138724047042866 0.00709475315716515 0.0134385378870779 0.00317528359251586 0.00855668474540572
"ancien" 0.00592115975782457 0.0300897840330017 0.00666133759658939 0.022486648552422 0.0054127198917456 0.0121445197854468 0.00880475456746643 0.00616551320190514 0.00982350437145945 0 0.00317528359251586 0.00789847822652836
"grâce" 0.0300992287689415 0.0174714875030332 0.00832667199573674 0.03747774758737 0.0301565822540112 0.0222649529399858 0.0198106977767995 0.0246620528076206 0.0261960116572252 0.0115187467603525 0.0174640597588372 0.00394923911326418
"afin" 0.0656261873158889 0.00485319097306479 0.0374700239808154 0.0093694368968425 0.0092789483858496 0.00809634652363121 0.0440237728373322 0.00924826980285772 0.00272875121429429 0.0249572846474304 0.0754129853222516 0.00789847822652836
"continua" 0.0409546883249532 0.0165008493084203 0.0149880095923261 0.0056216621381055 0.0471679876280688 0.00809634652363121 0.00660356592559982 0.0138724047042866 0.0382025170001201 0.00383958225345082 0.00238146269438689 0.014480543415302
"demander" 0.010362029576193 0.00873574375151662 0.00832667199573674 0.0168649864143165 0.0293833365551904 0.0364335593563405 0.0176095091349329 0.00308275660095257 0.015281006800048 0.0134385378870779 0.00555674628690275 0.0111895108209152
"regarda" 0.0236846390312983 0.0145595729191944 0.0149880095923261 0.0243605359317905 0.0108254397834912 0.0121445197854468 0.011005943209333 0.00770689150238143 0.0704017813287927 0.0191979112672541 0.00238146269438689 0.0230372281607077
"juliette" 0 0 0 0.0018738873793685 0.0564469360139184 0 0 0 0 0 0 0.00131641303775473
"aperçut" 0.00789487967709942 0.00485319097306479 0.0341393551825206 0.003747774758737 0.0100521940846704 0.00404817326181561 0.0374202069117323 0.00154137830047629 0.00873200388574173 0.0134385378870779 0.00635056718503171 0.0190879890474435
"aurais" 0.0108554595560117 0.0165008493084203 0.0191513455901945 0.003747774758737 0.0224241252658032 0.0850116384981277 0.0176095091349329 0.0154137830047629 0.00600325267144744 0.0115187467603525 0.00635056718503171 0.0177715760096888
"aucune" 0.0212174891322047 0.0135889347245814 0.00999200639488409 0.011243324276211 0.007732456988208 0.0222649529399858 0.011005943209333 0.00924826980285772 0.0251045111715075 0.0268770757741558 0.045247791193351 0.00394923911326418
"auprès" 0.055264157739696 0.0213540402814851 0.0124900079936051 0.011243324276211 0.0007732456988208 0.010120433154539 0.00880475456746643 0.0154137830047629 0.0425685189429909 0.00959895563362706 0.000793820898128964 0.00724027170765099
"répondre" 0.020724059152386 0.022324678476098 0.00832667199573674 0.003747774758737 0.0208776338681616 0.0242890395708936 0.0198106977767995 0.00616551320190514 0.00709475315716515 0.00767916450690165 0.0119073134719345 0.0118477173397925
"attendre" 0.0197371991927486 0.00485319097306479 0.00832667199573674 0.0093694368968425 0.0239706166634448 0.0445299058799717 0.00440237728373322 0.00616551320190514 0.0223757599572132 0.0230374935207049 0.0277837314345137 0.0256700542362172
"londres" 0 0 0 0.0018738873793685 0 0.00809634652363121 0 0.00154137830047629 0.114061800757501 0 0 0.00263282607550945
"mademoiselle" 0 0.0174714875030332 0.0133226751931788 0.0018738873793685 0.042528513435144 0.0182167796781702 0 0 0 0.00575937338017624 0 0.00197461955663209
"disant" 0.0182569092532924 0.0155302111138073 0.0116573407940314 0.0018738873793685 0.01933114247052 0.00809634652363121 0.00440237728373322 0.00154137830047629 0.0207385092286366 0.0307166580276066 0.00238146269438689 0.0269864672739719
"jeunes" 0.0330598086478538 0.0184421256976462 0.00666133759658939 0.0131172116555795 0.0061859655905664 0.00809634652363121 0.00880475456746643 0.00770689150238143 0.00327450145715315 0.0153583290138033 0.139712478070698 0.0190879890474435
"france" 0.00641458973764328 0.0194127638922592 0.00499600319744205 0.048721071863581 0.0069592112893872 0.0445299058799717 0.00440237728373322 0.0169551613052391 0.0158267570429069 0.00959895563362706 0.00317528359251586 0.00724027170765099
"affaires" 0.00690801971746199 0.0174714875030332 0.0166533439914735 0.014991099034948 0.0123719311811328 0.0688189454508653 0.0198106977767995 0.00770689150238143 0.0147352565571892 0.0191979112672541 0 0.0223790216418303
"chère" 0.00394743983854971 0.00873574375151662 0.00499600319744205 0 0.0139184225787744 0.0182167796781702 0.00440237728373322 0.032368944310002 0.0103692546143183 0.0460749870414099 0 0.0283028803117266
