"Aimard_BanditsArizona" "Aimard_GrandChefAucas" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_ErrantsNuit" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_MadameBovary" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_MannequinOsier" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_Lerouge" "Gaboriau_MonsieurLecoq" "Huysmans_ARebours" "Huysmans_SœursVatard" "Malot_Cara" "Malot_ClotildeMartory" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_PierreJean" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_JardinSupplices" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_CordePendu" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_MaisonRoulante" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_DeuxAnsVacances" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Nana" "Zola_Oeuvre"
"jeunes" 0.0311275238054813 0.0336002968862053 0.0203525514184598 0.00892452086478607 0.0187708084290809 0.026104898780937 0.0175743360618617 0.00675464592990366 0.012446265641605 0.0252567772352248 0.0132510506190134 0.0410126393497632 0.00479838774171878 0.00629807200270817 0.00833863974044089 0.00883171173292904 0.0176245098183207 0.020533147642259 0.00820025010762828 0.00966110973947207 0.0145707546740249 0.00890749565759587 0.0221937909605995 0.00908559932506976 0.00780506080142364 0.0168938538048126 0.0362740793065923 0.00333904681343632 0.00338707492209728 0.029033370229908 0.0155092861851033 0.039054470709147 0.0127822071676227 0.142240612927732 0.00477545145071393 0.00742488020241366 0.0193162062970833 0.0243270703052332
"huit" 0.018393536794148 0.0130389211797215 0.0113069730102554 0.00743710072065506 0.0177828711433398 0.0107280405949056 0.0168984000594824 0.0135092918598073 0.0105314555428965 0.0134702811921199 0.00567902169386287 0 0.0239919387085939 0.0275540650118482 0.0121289305315504 0.00294390391097635 0.0411238562427482 0.0214258931919224 0.0164005002152566 0.0193222194789441 0.0136600825068983 0.0133612434863938 0.0261103423065876 0.00778765656434551 0.00780506080142364 0.00844692690240632 0.0744573206819527 0.0383990383545177 0.039798130334643 0.0163312707543233 0.0271412508239308 0.0102774922918808 0.0255644143352453 0.029094670826127 0.0443434777566293 0.016563194297692 0.0159858259010344 0.0228960661696312
"milon" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.146361551988959 0.447093889716841 0 0 0 0 0 0 0 0 0
"abbé" 0 0 0 0.0193364618737032 0.0256863694292686 0.00035760135316352 0.000675936002379295 0.00337732296495183 0 0.00336757029802997 0.0643622458637792 0.0466052719883673 0.000799731290286464 0.000787259000338521 0.0818702810879651 0.00588780782195269 0 0.00178549109932687 0.0102503126345354 0 0 0 0.0587482701898222 0.308910377052372 0 0.00105586586280079 0 0.0328339603321239 0.0702818046335185 0 0 0 0 0 0.00136441470020398 0.00685373557145876 0 0
"ombre" 0.00990421211992586 0.00902694543211486 0.012437670311281 0.0171053316575066 0.019758745714822 0.0225288852493018 0.0209540160737581 0.0270185837196146 0.0258499363325642 0.0454621990234046 0.0208230795441639 0.0671115916632489 0.0167943570960157 0.00787259000338521 0.0170563085599927 0.0250231832432989 0.0146870915152672 0.00535647329798061 0.00410012505381414 0.00429382655087648 0.0127494103397718 0.0200418652295907 0.016971722499282 0.0428321111039003 0.0374642918468335 0.0675754152192505 0.00190916206876802 0.0044520624179151 0.00508061238314592 0.0108875138362155 0.0155092861851033 0.00822199383350463 0.009586655375717 0.0080818530072575 0.0136441470020398 0.0314129547025193 0.0326377278812786 0.0243270703052332
"es" 0.0127339870113332 0.0150449090535248 0.0113069730102554 0.0252861424502272 0.0128431847146343 0.0110856419480691 0.0108149760380687 0.020263937789711 0.0181906959377304 0.00841892574507493 0.0227160867754515 0.0559263263860408 0.0239919387085939 0.00629807200270817 0.0140240759271051 0.00441585586646452 0.0279054738790077 0.0419590408341814 0.00820025010762828 0.0375709823201692 0.0391589031864419 0.0601255956887721 0.0117496540379644 0.0220650269323123 0.0437083404879724 0.0295642441584221 0.0591840241318086 0.00834761703359081 0.0287901368378269 0.00907292819684625 0.00775464309255167 0.0246659815005139 0 0.0105064089094348 0 0.0159920496667371 0.02864127140602 0.0221805641018303
"plein" 0.018393536794148 0.00551646665295908 0.00678418380615325 0.0111556510809826 0.0217346202863042 0.0203832771303207 0.0270374400951718 0.0270185837196146 0.0306369615793354 0.0117864960431049 0.0170370650815886 0.0205063196748816 0.0239919387085939 0.00865984900372374 0.015161163164438 0.0264951351987871 0.0249680555759543 0.00982020104629778 0.00820025010762828 0.0139549362903486 0.0227668041781639 0.0445374782879793 0.0208882738452701 0.0142773703679668 0.00468303648085419 0.0242849148444182 0.0229099448252162 0.0250428511007724 0.0203224495325837 0.0127020994755848 0.0329572331433446 0.0143884892086331 0.00798887947976417 0.0145473354130635 0.00955090290142786 0.016563194297692 0.0299734235644395 0.0457921323392625
"lumière" 0.00707443722851847 0.00702095755831156 0.00565348650512771 0.0148742014413101 0.0158069965718576 0.0193104730708301 0.0223058880785167 0.0211082685309489 0.0201055060364388 0.0235729920862098 0.0132510506190134 0.0559263263860408 0.00719758161257817 0.00393629500169261 0.015161163164438 0.0206073273768344 0.00440612745458017 0.0151766743442784 0.00205006252690707 0.0139549362903486 0.0254988206795436 0.0111343695719948 0.0234993080759289 0.0324485690181063 0.034342267526264 0.0295642441584221 0.0114549724126081 0.0473031631903479 0.0270965993767782 0.0272187845905387 0.00969330386568958 0.00205549845837616 0.00798887947976417 0.0048491118043545 0.0320637454547935 0.0142786157738724 0.0213144345347126 0.0364906054578498
"histoire" 0.0169786493484443 0.0145434120850739 0.0079148811071788 0.0267735625943582 0.0306260558579741 0.0354025339631885 0.0209540160737581 0.0168866148247592 0.00095740504935423 0.0572486950665095 0.0208230795441639 0.00745684351813877 0.0111962380640105 0.0228305110098171 0.0113708723733285 0.0176634234658581 0.0117496732122138 0.014283928794615 0.00820025010762828 0.0107345663771912 0.00455336083563278 0.00222687391439897 0.0104441369226351 0.015575313128691 0.00936607296170837 0.0179497196676134 0.0343649172378243 0.0267123745074906 0.0118547622273405 0.0108875138362155 0.0174479469582412 0.0801644398766701 0.0111844312716698 0.0048491118043545 0.0177373911026517 0.0154209050357822 0.0353020321981177 0.0250425723730342
"longue" 0.0367870735882961 0.0290868241701479 0.0282674325256386 0.0178490417295721 0.019758745714822 0.0146616554797043 0.0256855680904132 0.039683544838184 0.0402110120728777 0.00673514059605994 0.0340741301631772 0.0130494761567429 0.010396506773724 0.0110216260047393 0.0170563085599927 0.0103036636884172 0.0102809640606871 0.0178549109932687 0.0205006252690707 0.0171753062035059 0.0182134433425311 0.0155881174007928 0.0156662053839526 0.0194691414108638 0.0234151824042709 0.0190055855304142 0.00763664827507207 0.0150257106604635 0.0177821433410107 0.0254041989511695 0.00581598231941375 0.00822199383350463 0.0143799830635755 0.0234373737210468 0.0122797323018358 0.0177054835596018 0.0159858259010344 0.0157410454916215
"baron" 0 0 0 0 0.123492160717638 0.00214560811898112 0.0141946560499652 0.00168866148247592 0 0 0 0 0 0.000787259000338521 0.101200764122623 0 0 0.00714196439730748 0.0143504376883495 0.00322036991315736 0.00546403300275934 0 0.197133084414737 0 0.00468303648085419 0 0.305465931002883 0.000556507802239387 0.000846768730524319 0 0 0 0 0 0 0.00114228926190979 0.0019982282376293 0
"ouvrit" 0.018393536794148 0.0145434120850739 0.00565348650512771 0.0401603438915373 0.0158069965718576 0.0218136825429747 0.0216299520761374 0.0168866148247592 0.0153184807896677 0.00841892574507493 0.00757202892515049 0.00559263263860408 0.0175940883863022 0.0102343670044008 0.0162982504017708 0.0147195195548817 0.0117496732122138 0.0214258931919224 0.0102503126345354 0.0128814796526294 0.0364268866850622 0.0267224869727876 0.0248048251912583 0.00519177104289701 0.00156101216028473 0.00739106103960553 0.0458198896504324 0.0567637958284175 0.0533464300230321 0.0108875138362155 0.00387732154627583 0.00616649537512847 0.00639110358381133 0.00565729710508025 0.0163729764024478 0.00913831409527835 0.0133215215841953 0.0128790372204176
"regarda" 0.00707443722851847 0.0235703575171888 0.012437670311281 0.0290046928105547 0.0148190592861165 0.0189528717176666 0.0155465280547238 0.0151979533422832 0.00382962019741692 0.0151540663411349 0.0227160867754515 0.00932105439767346 0.00719758161257817 0.0110216260047393 0.00871766881955184 0.00883171173292904 0.016155800666794 0.0249968753905762 0.0123003751614424 0.018248762841225 0.0236774763452905 0.0111343695719948 0.0208882738452701 0.010383542085794 0.00780506080142364 0.0147821220792111 0.0267282689627522 0.071789506488881 0.0567335049451294 0.014516685114954 0.0193866077313792 0.00822199383350463 0.0111844312716698 0.00242455590217725 0.00750428085112189 0.0171343389286469 0.0233126627723419 0.0135945392882185
"celui-ci" 0.0297126363597776 0.0416242483814185 0.0282674325256386 0.0304921129546857 0.0187708084290809 0.0114432433012327 0.00337968001189647 0.0059103151886657 0 0.00168378514901499 0.00378601446257525 0.00745684351813877 0.00559811903200525 0.0133834030057549 0.00341126171199854 0.00588780782195269 0.00881225490916034 0.041066295284518 0.00820025010762828 0.0214691327543824 0.000910672167126556 0.00445374782879793 0.00130551711532938 0.0194691414108638 0.00936607296170837 0.0221731831188166 0.0152732965501441 0.0684504596754446 0.0541931987535564 0.0163312707543233 0.0155092861851033 0.00616649537512847 0.0303577420231038 0.019396447217418 0.0129619396519378 0.0234169298691508 0.0166519019802442 0.0143100413560195
"perdu" 0.0311275238054813 0.0170508969273281 0.0192218541174342 0.0245424323781617 0.0148190592861165 0.0218136825429747 0.0196021440689995 0.0101319688948555 0.0191481009870846 0.0202054217881798 0.0246090940067391 0.0130494761567429 0.0367876393531773 0.0267668060115097 0.0250159192213227 0.0117756156439054 0.016155800666794 0.0133911832449515 0.0205006252690707 0.0118080230149103 0.0118387381726452 0.0222687391439897 0.0182772396146113 0.0129794276072425 0.0109270851219931 0.0147821220792111 0.0152732965501441 0.0228168198918149 0.021169218263108 0.0181458563936925 0.0426505370090342 0.0205549845837616 0.0127822071676227 0.0177800766159665 0.0102331102515298 0.0114228926190979 0.011323293346566 0.0143100413560195
"façon" 0.0382019610339997 0.0310928120439512 0.0407051028369195 0.0126430712251136 0.00592762371444661 0.0110856419480691 0.0168984000594824 0.0236412607546628 0.0191481009870846 0.0235729920862098 0.0132510506190134 0.00745684351813877 0.0151948945154428 0.0110216260047393 0.0204675702719913 0.0250231832432989 0.0234993464244276 0.0392808041851911 0.00615018758072121 0.0418648088710457 0.0391589031864419 0.0356299826303835 0.0261103423065876 0.00908559932506976 0.00780506080142364 0.0126703903536095 0.00954581034384009 0.0133561872537453 0.0135482996883891 0.00907292819684625 0.00775464309255167 0.0143884892086331 0.0255644143352453 0.0177800766159665 0.0109153176016318 0.0114228926190979 0.0139875976634051 0.0121635351526166
"large" 0.0268828614683702 0.0135404181481723 0.0248753406225619 0.0163616215854411 0.0227225575720453 0.0232440879556288 0.0250096320880339 0.0270185837196146 0.0488276575170657 0.00673514059605994 0.00567902169386287 0.00932105439767346 0.011995969354297 0.00629807200270817 0.00985475605688468 0.0103036636884172 0.0190932189698474 0.0151766743442784 0.00205006252690707 0.0053672831885956 0.0200347876767842 0.0267224869727876 0.0130551711532938 0.0116814848465183 0.017171133763132 0.00950279276520711 0.00954581034384009 0.0133561872537453 0.0143950684189134 0.007258342557477 0.00969330386568958 0.00205549845837616 0.0431399491907265 0.0638466387573343 0.0347925748552015 0.0142786157738724 0.011323293346566 0.0200340578984273
"vent" 0.00424466233711108 0.0135404181481723 0.0101762757092299 0.0126430712251136 0.0286501812864919 0.0243168920151194 0.0216299520761374 0.0422165370618979 0.0382962019741692 0.0202054217881798 0.0132510506190134 0.00372842175906939 0.00479838774171878 0.00551081300236965 0.00379029079110949 0.0117756156439054 0.026436764727481 0.0169621654436053 0.00410012505381414 0.00429382655087648 0.0109280660055187 0.0267224869727876 0.0378599963445521 0.020767084171588 0.00468303648085419 0.0211173172560158 0.00954581034384009 0.00723460142911204 0.00592738111367023 0.0181458563936925 0.00969330386568958 0.00411099691675231 0.047933276878585 0.0695039358624145 0.0313815381046915 0.0285572315477448 0.0133215215841953 0.0157410454916215
"doit" 0.0268828614683702 0.023068860548738 0.0293981298266641 0.0200801719457687 0.0148190592861165 0.0200256757771571 0.00743529602617224 0.0135092918598073 0.00287221514806269 0.0185216366391648 0.0189300723128762 0.0223705305544163 0.032788982901745 0.0448737630192957 0.0269110646168774 0.00883171173292904 0.0117496732122138 0.0258896209402396 0.0205006252690707 0.018248762841225 0.0182134433425311 0.0133612434863938 0.0104441369226351 0.015575313128691 0.00936607296170837 0.0126703903536095 0.0210007827564482 0.0194777730783786 0.0245562931852053 0.0272187845905387 0.0116319646388275 0.0349434737923947 0.0207710866473868 0.0145473354130635 0.0129619396519378 0.00571144630954897 0.0119893694257758 0.00715502067800976
"madeleine" 0 0 0 0.00148742014413101 0 0.0311113177252263 0.00608342402141365 0.000844330741237958 0 0 0 0.00186421087953469 0.00239919387085939 0.000787259000338521 0 0 0 0.312460942382202 0 0.00107345663771912 0.0892458723784025 0 0 0.0246609124537608 0 0 0.0133641344813761 0 0.00508061238314592 0 0 0.306269270298047 0 0 0 0.00799602483336855 0.00266430431683907 0.0028620082712039
"autant" 0.0339572986968887 0.0220658666118363 0.0226139460205108 0.0171053316575066 0.0148190592861165 0.017164864951849 0.00675936002379295 0.00844330741237958 0.00670183534547961 0.0303081326822697 0.0170370650815886 0.0111852652772082 0.032788982901745 0.0275540650118482 0.0276691227750993 0.0132475675993936 0.0190932189698474 0.0223186387415859 0.0225506877959778 0.0236160460298206 0.0136600825068983 0.00890749565759587 0.016971722499282 0.0168732558894153 0.0202931580837015 0.0158379879420118 0.0210007827564482 0.0127996794515059 0.0194756808020593 0.021775027672431 0.0252025900507929 0.0308324768756423 0.0319555179190567 0.0242455590217725 0.0109153176016318 0.0154209050357822 0.00865898902972697 0.0114480330848156
"larmes" 0.00848932467422217 0.0235703575171888 0.0180911568164087 0.0163616215854411 0.0167949338575987 0.026820101487264 0.0141946560499652 0.0151979533422832 0.012446265641605 0.0117864960431049 0.0189300723128762 0.0298273740725551 0.0215927448377345 0.0165324390071089 0.0193304830346584 0.0132475675993936 0.0146870915152672 0.0133911832449515 0.00820025010762828 0.00429382655087648 0.0109280660055187 0.0222687391439897 0.0378599963445521 0.0285547407359335 0.0312202432056946 0.025340780707219 0.0305465931002883 0.0122431716492665 0.0110079934968161 0.0254041989511695 0.0426505370090342 0.0534429599177801 0 0.0016163706014515 0.00272882940040796 0.0199900620834214 0.0219805106139223 0.028620082712039
"hector" 0 0 0 0 0.488041019156104 0 0 0 0 0 0 0.00186421087953469 0.195134434829897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00865898902972697 0
"voiture" 0 0 0 0.00371855036032753 0.0207466830005631 0.0185952703645031 0.0310930561094476 0.020263937789711 0 0.0202054217881798 0.00378601446257525 0 0.0151948945154428 0.0354266550152335 0.0333545589617635 0.00735975977744086 0.00881225490916034 0.0366025675362008 0.0246007503228848 0.0364975256824501 0.0336948701836826 0.0066806217431969 0.0313324107679052 0.0181711986501395 0.00312202432056946 0.00527932931400395 0.0687298344756486 0.00946063263806959 0.0448787427177889 0.021775027672431 0.0756077701523787 0.0102774922918808 0 0 0.00136441470020398 0.0137074711429175 0.0326377278812786 0.0128790372204176
"question" 0.0127339870113332 0.0130389211797215 0.0101762757092299 0.0237987223060962 0.0167949338575987 0.0164496622455219 0.0202780800713788 0.0101319688948555 0 0.00673514059605994 0.00567902169386287 0.00186421087953469 0.0167943570960157 0.0173196980074475 0.0136450468479942 0.0117756156439054 0.0176245098183207 0.0544574785294695 0.0410012505381414 0.0493790053350795 0.0191241155096577 0.0222687391439897 0.00783310269197629 0.010383542085794 0.00780506080142364 0.020061451393215 0.0190916206876802 0.0239298354962937 0.0152418371494377 0.029033370229908 0.0213252685045171 0.0184994861253854 0.0239666384392925 0.0266701149239498 0.0354747822053035 0.0119940372500528 0.0146536737426149 0.0121635351526166
"terrible" 0.0424466233711108 0.0336002968862053 0.0293981298266641 0.0111556510809826 0.019758745714822 0.0236016893087923 0.00405561601427577 0.00506598444742775 0.0239351262338558 0.0101027108940899 0.00946503615643812 0.0130494761567429 0.0415860270948961 0.0291285830125253 0.0363867915946511 0.0161914715103699 0.00293741830305345 0.00803470994697091 0.0164005002152566 0.0107345663771912 0.0100173938383921 0.00890749565759587 0.0130551711532938 0.020767084171588 0.0187321459234167 0.0126703903536095 0.0190916206876802 0.0122431716492665 0.00677414984419455 0.0036291712787385 0.0116319646388275 0.00616649537512847 0.0127822071676227 0.0016163706014515 0.0225128425533657 0.0211323513453312 0.0106572172673563 0.0250425723730342
"grâce" 0.0311275238054813 0.0305913150755004 0.0497506812451239 0.0111556510809826 0.0177828711433398 0.00965523653541505 0.0168984000594824 0.00844330741237958 0.00765924039483384 0.0319919178312847 0.0378601446257525 0.0596547481451102 0.0207930135474481 0.0307031010132023 0.0204675702719913 0.0323829430207398 0.0102809640606871 0.0151766743442784 0.0225506877959778 0.00644073982631472 0.0109280660055187 0.0200418652295907 0.00391655134598815 0.010383542085794 0.0249761945645557 0.0179497196676134 0.0229099448252162 0.0267123745074906 0.0228627557241566 0.0163312707543233 0.0116319646388275 0.0102774922918808 0.0127822071676227 0.0177800766159665 0.0136441470020398 0.00799602483336855 0.0039964564752586 0.0171720496272234
"dame" 0.0254679740226665 0.0020059878738033 0.0327902217297407 0.0669339064858955 0.0207466830005631 0.0200256757771571 0.0162224640571031 0.0160422840835212 0 0.0319919178312847 0.0170370650815886 0.00186421087953469 0.011995969354297 0.0322776190138794 0.015161163164438 0.00294390391097635 0.0220306372729008 0.0116056921456247 0.00410012505381414 0.0053672831885956 0.0145707546740249 0 0.0156662053839526 0.025958855214485 0.00468303648085419 0.00633519517680474 0.0267282689627522 0.0300514213209269 0.0237095244546809 0.0272187845905387 0.0445891977821721 0.0411099691675231 0 0 0.00136441470020398 0.0131363265119626 0.0406306408317958 0.0200340578984273
"cause" 0.0169786493484443 0.0285853272016971 0.0316595244287152 0.0223113021619652 0.0256863694292686 0.0168072635986855 0.029741184104689 0.0303959066845665 0.02489253128321 0.0134702811921199 0.0189300723128762 0.00932105439767346 0.00559811903200525 0.0165324390071089 0.0166772794808818 0.0176634234658581 0.0146870915152672 0.0214258931919224 0.00615018758072121 0.0118080230149103 0.00728537733701245 0.0111343695719948 0.00652758557664691 0.0272567979752093 0.00780506080142364 0.0295642441584221 0.00954581034384009 0.0155822184627028 0.0110079934968161 0.021775027672431 0.0600984839672754 0.0575539568345324 0.019173310751434 0.0048491118043545 0.00750428085112189 0.0137074711429175 0.0159858259010344 0.0135945392882185
"dis" 0.0169786493484443 0.00752245452676239 0.0101762757092299 0.0163616215854411 0.019758745714822 0.0225288852493018 0.00405561601427577 0.00422165370618979 0.00191481009870846 0.0336757029802997 0.0208230795441639 0.0260989523134857 0.0159946258057293 0.0173196980074475 0.0144031050062161 0.00294390391097635 0.0308428921820612 0.0330315853375471 0.0246007503228848 0.0128814796526294 0.0300521815151764 0.0423106043735804 0.016971722499282 0.0181711986501395 0.0468303648085419 0.0348435734724261 0.0133641344813761 0.0166952340671816 0.0118547622273405 0.0272187845905387 0.0213252685045171 0.0452209660842754 0.00159777589595283 0.003232741202903 0.0102331102515298 0.0285572315477448 0.0246448149307614 0.0250425723730342
"figure" 0.00141488744570369 0.00300898181070495 0.00452278920410217 0.0304921129546857 0.0187708084290809 0.0207408784834842 0.0310930561094476 0.0472825215093256 0.0296795565299811 0.0235729920862098 0.0227160867754515 0.0111852652772082 0.022392476128021 0.0141706620060934 0.0121289305315504 0.0220792793323226 0.0117496732122138 0.00982020104629778 0.0102503126345354 0.00751419646403384 0.0273201650137967 0.0445374782879793 0.0417765476905402 0.0194691414108638 0.0218541702439862 0.0221731831188166 0.00572748620630405 0.00222603120895755 0.00508061238314592 0.0127020994755848 0.0174479469582412 0.0102774922918808 0.0127822071676227 0.0105064089094348 0.00955090290142786 0.0131363265119626 0.0339698800396981 0.0379216095934517
"gauche" 0.0198084242398517 0.0120359272428198 0.0146990649133321 0.0364417935312098 0.0276622440007508 0.0246744933682829 0.0331208641165854 0.0211082685309489 0.0440406322702946 0.00336757029802997 0.015144057850301 0.0111852652772082 0.0143951632251563 0.00708533100304669 0.00795961066132994 0.00883171173292904 0.0205619281213741 0.00446372774831717 0.0123003751614424 0.0161018495657868 0.0182134433425311 0.0155881174007928 0.0248048251912583 0.00908559932506976 0.0202931580837015 0.00739106103960553 0.00763664827507207 0.00723460142911204 0.0110079934968161 0.029033370229908 0.0213252685045171 0.0102774922918808 0.00639110358381133 0.0315192267283043 0.00886869555132587 0.0251303637620155 0.0213144345347126 0.0350596013222478
"patterson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.38176435233622 0.0474190489093619 0 0 0 0 0 0 0 0 0
"poitrine" 0.018393536794148 0.0426272423183202 0.0418358001379451 0.0223113021619652 0.0434692405726085 0.0311113177252263 0.0196021440689995 0.0295515759433285 0.0555294928625454 0.00841892574507493 0.0189300723128762 0.0428768502292979 0.00399865645143232 0.00393629500169261 0.00606446526577519 0.0103036636884172 0.00734354575763362 0.00714196439730748 0 0.00644073982631472 0.0282308371809232 0.0133612434863938 0.0300268936525758 0.0337465117788306 0.017171133763132 0.0285083782956213 0.00381832413753604 0.0122431716492665 0.000846768730524319 0.00544375691810775 0.00775464309255167 0 0.00639110358381133 0.00565729710508025 0.00818648820122388 0.0159920496667371 0.00932506510893674 0.00930152688141269
"marquis" 0.00141488744570369 0.000501496968450826 0 0.0133867812971791 0.0029638118572233 0.109426014068037 0.00202780800713788 0.00928763815361753 0 0.00336757029802997 0.00189300723128762 0 0 0.00472355400203113 0.106886200309288 0.00441585586646452 0.00146870915152672 0 0 0.00214691327543824 0.00728537733701245 0 0.00652758557664691 0 0 0.00316759758840237 0.0114549724126081 0 0.0042338436526216 0 0 0.02672147995889 0 0 0 0.000571144630954897 0.0386324125941665 0.000715502067800976
"nouvelle" 0.0169786493484443 0.023068860548738 0.00904557840820434 0.0163616215854411 0.00987937285741101 0.0135888514202138 0.0135187200475859 0.0151979533422832 0.012446265641605 0.0185216366391648 0.0208230795441639 0.0130494761567429 0.0151948945154428 0.00708533100304669 0.014782134085327 0.0279670871542753 0.0102809640606871 0.014283928794615 0.0656020008610263 0.0300567858561353 0.0254988206795436 0.0423106043735804 0.027415859421917 0.0194691414108638 0.0124880972822778 0.0137262562164103 0.0190916206876802 0.0144692028582241 0.0228627557241566 0.0127020994755848 0.0135706254119654 0.0143884892086331 0.0415421732947737 0.0169718913152408 0.0156907690523458 0.0177054835596018 0.0213144345347126 0.0228960661696312
"dernière" 0.0169786493484443 0.0145434120850739 0.0113069730102554 0.0245424323781617 0.0276622440007508 0.0250320947214464 0.0141946560499652 0.0160422840835212 0.0134036706909592 0.0235729920862098 0.00946503615643812 0.00745684351813877 0.022392476128021 0.0204687340088016 0.0197095121137694 0.0117756156439054 0.016155800666794 0.0133911832449515 0.00820025010762828 0.00751419646403384 0.00728537733701245 0.00890749565759587 0.0130551711532938 0.00778765656434551 0.00624404864113891 0.0126703903536095 0.0343649172378243 0.0127996794515059 0.0194756808020593 0.0272187845905387 0.00969330386568958 0.0205549845837616 0.0255644143352453 0.0185882619166923 0.0184195984527537 0.0279860869167899 0.0273091192476005 0.0236115682374322
"foule" 0.00424466233711108 0.0215643696433855 0.0203525514184598 0.0609842259093715 0.0177828711433398 0.0175224663050125 0.0283893120999304 0.020263937789711 0.0536146827638369 0.00673514059605994 0.00757202892515049 0.0298273740725551 0.0111962380640105 0.00472355400203113 0.00530640710755329 0.0117756156439054 0.0234993464244276 0.0026782366489903 0.00615018758072121 0 0.024588148512417 0.0244956130583886 0.016971722499282 0.0116814848465183 0.0421473283276877 0.0158379879420118 0.0133641344813761 0.0089041248358302 0.00592738111367023 0.0036291712787385 0.0271412508239308 0.00616649537512847 0.00798887947976417 0 0.00068220735010199 0.033126388595384 0.0379663365149567 0.030051086847641
"entendu" 0.0424466233711108 0.0100299393690165 0.0158297622143576 0.0185927518016376 0.0316139931437152 0.026104898780937 0.0121668480428273 0.00506598444742775 0.00574443029612538 0.0218892069371948 0.0113580433877257 0.0167778979158122 0.0135954319348699 0.0244050290104942 0.0269110646168774 0.00735975977744086 0.0146870915152672 0.0383880586355277 0.0246007503228848 0.0246895026675397 0.0264094928466701 0.0155881174007928 0.016971722499282 0.010383542085794 0.00936607296170837 0.0116145244908087 0.0133641344813761 0.0183647574738998 0.0237095244546809 0.029033370229908 0.0155092861851033 0.0246659815005139 0.0175755348554812 0.0121227795108863 0.0143263543521418 0.00628259094050386 0.0119893694257758 0.0114480330848156
"ordre" 0.0297126363597776 0.034603290823107 0.0293981298266641 0.0126430712251136 0.0158069965718576 0.0182376690113395 0.0141946560499652 0.0126649611185694 0.0153184807896677 0.0101027108940899 0.0132510506190134 0.0130494761567429 0.0175940883863022 0.0165324390071089 0.0197095121137694 0.00883171173292904 0.00734354575763362 0.00892745549663435 0.0102503126345354 0.0118080230149103 0.0100173938383921 0.0155881174007928 0.00261103423065876 0.0181711986501395 0.00936607296170837 0.0179497196676134 0.00763664827507207 0.0467466553881085 0.0152418371494377 0.0108875138362155 0.0174479469582412 0.0226104830421377 0.0319555179190567 0.0113145942101605 0.0368391969055075 0.0205612067143763 0.00666076079209767 0.00500851447460683
"chacun" 0.032542411251185 0.0320958059808528 0.0361823136328174 0.0178490417295721 0.0256863694292686 0.0278929055467546 0.00878716803093083 0.0118206303773314 0.02489253128321 0.0134702811921199 0.00567902169386287 0.0167778979158122 0.0151948945154428 0.00629807200270817 0.0136450468479942 0.00441585586646452 0.016155800666794 0.00892745549663435 0.0143504376883495 0.00214691327543824 0.0200347876767842 0.00890749565759587 0.0104441369226351 0.00778765656434551 0.0140491094425626 0.0158379879420118 0.00954581034384009 0.0133561872537453 0.0118547622273405 0.0381062984267543 0.0368345546896204 0.0205549845837616 0.00159777589595283 0.0315192267283043 0.0109153176016318 0.0234169298691508 0.0179840541386637 0.0243270703052332
"fenêtre" 0 0.00551646665295908 0.00113069730102554 0.0237987223060962 0.0276622440007508 0.0168072635986855 0.0209540160737581 0.0379948833557081 0 0.0437784138743896 0.00946503615643812 0.00186421087953469 0.0247916699988804 0.0102343670044008 0.0212256284302132 0.0147195195548817 0.016155800666794 0.00803470994697091 0.0389511880112343 0.0257629593052589 0.0309628536823029 0.0178149913151917 0.0365544792292227 0.0246609124537608 0.00156101216028473 0.0221731831188166 0.0229099448252162 0.0278253901119694 0.03725782414307 0.0108875138362155 0.00193866077313792 0.0205549845837616 0.00159777589595283 0 0.00204662205030597 0.0171343389286469 0.0293073474852298 0.0121635351526166
"léon" 0 0.0255763453909921 0 0 0 0 0 0.118206303773314 0 0 0.00567902169386287 0 0 0 0 0.00147195195548817 0 0.466013176924313 0.00205006252690707 0 0 0.00445374782879793 0 0 0 0 0.00190916206876802 0 0 0 0 0 0 0 0 0.00171343389286469 0.0019982282376293 0
