"Aimard_BanditsArizona" "Aimard_GrandChefAucas" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_ErrantsNuit" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_MadameBovary" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_MannequinOsier" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_Lerouge" "Gaboriau_MonsieurLecoq" "Huysmans_ARebours" "Huysmans_SœursVatard" "Malot_Cara" "Malot_ClotildeMartory" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_PierreJean" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_JardinSupplices" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_CordePendu" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_MaisonRoulante" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_DeuxAnsVacances" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Nana" "Zola_Oeuvre"
"Mirbeau_JardinSupplices" 0.981871880602224 1.03216360945263 1.03778925213229 1.09073192717187 1.09893100094553 1.00193220199796 1.0911184827691 1.06873352468083 0.89380389704413 0.865348275420616 0.909180144302374 0.790075378945635 1.08300914005881 1.11727265055682 1.13605464364582 0.819330230558338 1.01292644171992 1.18262796280319 1.03696787647179 1.20809382875755 1.09725893951254 1.06242291183319 1.07078134540147 0.719253910531752 0 0.649401645208654 1.08634579747747 1.09016020200217 1.15790551982164 1.13137563796608 1.10805942388145 0.994206242555395 1.1347120595022 1.1121698198826 0.9371045722951 1.07472781017637 1.07273775746516 0.944597251096384
"Mirbeau_SebastienRoch" 1.10913518315328 1.10623959822322 1.11245244648963 1.14181023423039 1.08942550540292 1.04037611531949 1.03918143417113 0.976181630901186 0.95896451848657 0.935096096548151 0.91777889800397 0.843832709703568 1.11128386323038 1.11232808461494 1.11139824193099 0.798589340740363 0.996529799337121 1.10414189428742 1.06406356483922 1.10213957558432 1.04470155970446 0.949752822156137 0.945029139459792 0.572649810444749 0.649401645208654 0 1.13975738716518 1.15580748161516 1.1966038500031 1.01599058037054 0.969800241737877 1.02014026328935 1.17461012137356 1.15978011962541 1.071908681354 0.988397215458334 1.03702013690798 0.886275506361907
"Ponson_Breda" 1.0284265911963 1.10772277343845 1.11217431802573 0.871905854451096 0.964619744199332 0.931820580325483 1.05116502729049 1.08508454353873 1.22674290845961 0.986396765061336 1.10939599097289 1.06486924382127 0.937728380914527 0.955529200460785 0.995558973650821 1.21169140664329 1.03552156615528 0.92528579238333 0.933187782632843 1.0113010553152 0.901974046805595 1.03163143813612 1.05978520885445 1.08680368120344 1.08634579747747 1.13975738716518 0 0.822282433621291 0.733559411804824 1.04463693356418 1.03331109022421 0.955559863650808 1.11494078619121 1.17047342006188 1.09959328299618 1.11630991791507 0.955658886038068 1.06178179891148
"Ponson_CordePendu" 0.919343453703331 0.928687581153788 0.932516004193801 0.918218051900019 0.94479476775005 0.929174261859325 1.10755742508089 1.14336900514311 1.16242713485871 1.04043281376426 1.12971169283885 1.11721208841771 0.932249213781387 0.920642582800308 0.924953691664427 1.17184523172113 1.17005262113262 1.00648871052246 0.997543626784755 0.995111844244459 1.00015274168038 1.0741882982752 1.14741966004672 1.10687248465521 1.09016020200217 1.15580748161516 0.822282433621291 0 0.481130471625123 1.11888666149424 1.11100620268972 1.11427322536837 1.03125374244984 1.08498180967366 1.02187214578747 1.15098984007832 1.11143282176489 1.20696830843324
"Ponson_RocambolePrison" 0.99265618246872 1.00814500591848 1.03378882893552 0.838807773216061 0.923504266635605 0.891815507127993 1.07044245157151 1.12789085679565 1.19083043951531 1.07567867602045 1.12690165888363 1.18577327484206 0.913069943796522 0.92342494645953 0.925589451410381 1.22460818832024 1.09204215075093 0.976902581470487 0.977760082598674 0.973274478478294 0.960616991403297 1.06868887521191 1.14769387408795 1.12348305136998 1.15790551982164 1.1966038500031 0.733559411804824 0.481130471625123 0 1.0917450248585 1.03180852259826 1.08776193288633 1.06001710711418 1.10877325936576 1.07851285849248 1.10832942994689 1.0418643105824 1.13666609420818
"Stolz_DessusHaie" 1.08397230770344 1.11235906249878 1.11821611130876 1.06283405873452 1.05967410578223 1.09819679270625 1.05699604247382 1.04134747954985 1.1987416033527 0.957437697046371 0.925290251089285 1.04337224387166 1.02870124875419 0.975304386293428 1.02665022115073 1.0728160097531 1.03049803243296 0.906222271126327 0.962598484044644 0.914010424320279 1.07360759031689 0.991992197063878 1.02283164840911 1.00799938577064 1.13137563796608 1.01599058037054 1.04463693356418 1.11888666149424 1.0917450248585 0 0.658836691827539 0.627070511494209 1.04530613826853 1.04529844224656 1.18407565048936 1.10131758469536 1.07401249702822 1.07779835046837
"Stolz_MaisonRoulante" 1.10785422656361 1.08641856736234 1.08175109528367 1.03591739189955 1.03269018068941 1.08781889932825 1.04823430523231 1.02848049607271 1.13079807600646 1.03260707821787 0.991827100247312 1.04527381011083 1.02993913706106 0.985522830624642 1.02279975103578 1.11459722591249 1.00868196135322 0.998092166189522 1.0543991184662 0.977002999301444 1.04846036319928 1.00949767820267 0.988972068535305 1.038300394216 1.10805942388145 0.969800241737877 1.03331109022421 1.11100620268972 1.03180852259826 0.658836691827539 0 0.665102031215564 1.08637032100142 1.07107678126246 1.14765094418426 1.03159900869661 1.02936512041832 1.02597299755875
"Stolz_TresorNanette" 1.0560883732291 1.13559246569132 1.12648755626925 1.01853857190471 1.10603044933461 1.04624729965185 1.12450989138309 1.08374761475415 1.24798191240556 0.802025574407382 0.984575211836605 1.0116524672938 1.02267351819034 0.956760900794745 1.07916336340775 1.14978654300209 1.03523018747709 0.85308799747984 0.871838091675922 0.919670243463424 1.05048747758094 1.02391614390485 1.04098628027371 1.05608773790927 0.994206242555395 1.02014026328935 0.955559863650808 1.11427322536837 1.08776193288633 0.627070511494209 0.665102031215564 0 1.1216915571172 1.10172310662424 1.16190933311606 1.16673583222753 1.10518205616914 1.09851565489169
"Verne_ArchipelFeu" 0.967092899093092 0.922657837374349 0.914545209148402 1.07966886578092 1.0410554963787 1.05154060843563 1.10313653084485 1.12904856011508 1.00625124285328 1.13809481943539 1.02957221886473 1.11688953264115 1.03004200900587 1.03012825801189 0.968179350150065 0.985819226361689 1.07907864803268 0.949328162042846 0.974362418685433 0.933801227484827 1.20405359205741 1.09113672474269 1.15078647143396 1.16957667132541 1.1347120595022 1.17461012137356 1.11494078619121 1.03125374244984 1.06001710711418 1.04530613826853 1.08637032100142 1.1216915571172 0 0.593893920431657 0.701905214136575 1.06010831970746 1.16718873713154 1.12258826614658
"Verne_DeuxAnsVacances" 0.922827937813528 0.934139360143664 0.892153828541208 1.10614706675462 1.03769111667208 1.13145735858239 1.11116480867768 1.08906936284626 0.963566319613224 1.1216731850725 1.03373812235833 1.11522151512189 1.06625192144029 1.1090613488741 1.02799316737652 0.958403675131478 1.03174890014997 1.01901916251159 1.02180686270827 0.97628638239488 1.19133013469905 1.09620859550876 1.10884822558465 1.16730670786238 1.1121698198826 1.15978011962541 1.17047342006188 1.08498180967366 1.10877325936576 1.04529844224656 1.07107678126246 1.10172310662424 0.593893920431657 0 0.661862184886006 0.9788792412241 1.17670139450951 1.0822729101401
"Verne_VingtMilleLieues" 0.911718533517798 0.957595541573441 0.929250355491851 1.11553418695929 1.03638629668453 1.01977147041261 1.10033540472349 1.1132711263765 0.899227601141394 0.986475514169064 1.00281514167452 1.02591704200114 1.0747185019531 1.10835754936662 1.08720027483499 0.882292763380095 1.11092688172916 1.10976749349203 0.979732292696758 1.09026227661681 1.18034460613295 1.12105923295972 1.13370851841165 1.09471486411177 0.9371045722951 1.071908681354 1.09959328299618 1.02187214578747 1.07851285849248 1.18407565048936 1.14765094418426 1.16190933311606 0.701905214136575 0.661862184886006 0 1.05386233812937 1.17581375968372 1.10670404673591
"Zola_Germinal" 1.1831483266424 1.11076038447804 1.11623010152327 1.08561516118401 0.969023950922976 1.10918419869862 0.874344217070274 0.849938483750106 0.777618279777026 1.22092103601187 1.10926197639337 1.05319321754959 1.14895257794962 1.18751737803925 1.09415913754872 0.975912163416281 0.777794937368384 1.22292390598116 1.23800995798642 1.17415999864035 0.931785378976886 0.964768411648823 0.811744097657335 0.974353361178981 1.07472781017637 0.988397215458334 1.11630991791507 1.15098984007832 1.10832942994689 1.10131758469536 1.03159900869661 1.16673583222753 1.06010831970746 0.9788792412241 1.05386233812937 0 0.612609674904496 0.530401359136714
"Zola_Nana" 1.23184863356441 1.21292487885628 1.21601818165686 0.983224249754896 1.04118999605314 1.09740311106973 0.760370972720433 0.769125412613302 0.925916934069621 1.13779146339612 1.11487045989365 1.10772589404599 1.08088071957062 1.12754219226163 1.09153783936454 1.03918080007981 0.766833302893426 1.11903324238759 1.23319474409128 1.08871843710236 0.7529145125959 0.904619655560835 0.797964545765027 0.970647276950285 1.07273775746516 1.03702013690798 0.955658886038068 1.11143282176489 1.0418643105824 1.07401249702822 1.02936512041832 1.10518205616914 1.16718873713154 1.17670139450951 1.17581375968372 0.612609674904496 0 0.588800040174876
"Zola_Oeuvre" 1.22295473620282 1.19524062364503 1.18183791770721 1.09553901337035 1.07077136356029 1.11371736459247 0.833526252994662 0.852431857787756 0.890061132888999 1.10180148437162 1.03901439233961 1.03326811460438 1.11110726402486 1.17551531549803 1.13945007392679 0.901198427514313 0.823229876970774 1.1802536282877 1.19100457219577 1.16733192734045 0.901955906784007 0.926756853445059 0.841074715831362 0.901011267387966 0.944597251096384 0.886275506361907 1.06178179891148 1.20696830843324 1.13666609420818 1.07779835046837 1.02597299755875 1.09851565489169 1.12258826614658 1.0822729101401 1.10670404673591 0.530401359136714 0.588800040174876 0
