"Aimard_GrandChefAucas" "FevalPP_ErrantsNuit" "Flaubert_MadameBovary" "France_MannequinOsier" "Gaboriau_Lerouge" "Malot_ClotildeMartory" "Maupassant_PierreJean" "Mirbeau_JardinSupplices" "Ponson_CordePendu" "Stolz_MaisonRoulante" "Verne_DeuxAnsVacances" "Zola_Nana"
"partir" 0.0693772657540136 0.0336486694354715 0.0777707912764338 0.0111352374589388 0.0320353914801114 0.0760715072167838 0.0894571478443009 0.0198752446183953 0.100654797337518 0.0455961699217266 0.0520279058767885 0.0464264696266266
"quatre" 0.0498343739923196 0.0634517766497462 0.049640930601979 0.0167028561884082 0.0625452881278365 0.0280263447640782 0.0414557514400419 0.0137597847358121 0.0346339087612966 0.0455961699217266 0.0693705411690513 0.0438108938730138
"monter" 0.0278486207604139 0.0538378710967543 0.0637058609392064 0.00371174581964627 0.0289844018153389 0.0320301083018037 0.0392738697853028 0.0275195694716243 0.0470804697223876 0.0341971274412949 0.0181309368964566 0.0804289544235925
"droit" 0.0366429220531762 0.077872634979234 0.0463315352285137 0.0482526956554015 0.041951107890622 0.0480451624527055 0.0545470413684762 0.0412793542074364 0.0373396828832729 0.041796489094916 0.0496630010642072 0.0320408029817564
"voilà" 0.0298029099365833 0.0615289955391478 0.0347486514213853 0.0204146020080545 0.0640707829602227 0.0320301083018037 0.0523651597137371 0.0428082191780822 0.0476216245467828 0.0645945740557793 0.0307437625635568 0.0673510756555287
"seulement" 0.0610715367552937 0.0307644977695739 0.0206837210841579 0.0352615852866396 0.0694100148735746 0.0340319900706664 0.0414557514400419 0.0229329745596869 0.0351750635856919 0.0474960103351319 0.0315320641677506 0.0634277120251095
"mort" 0.071331554930183 0.0749884633133364 0.0190290233974253 0.0519644414750478 0.0350863811448839 0.0680639801413329 0.0327282248210857 0.128424657534247 0.0573624113858975 0.0170985637206475 0.0165543336880691 0.0268096514745308
"idée" 0.0224743255259481 0.0451853560990617 0.0413674421683159 0.133622849507266 0.0541550665497121 0.0680639801413329 0.0545470413684762 0.0428082191780822 0.012446560961091 0.0550953719887529 0.0346852705845256 0.0621199241483031
"côté" 0.0684001211659289 0.0788340255345331 0.0546050236621769 0.0334057123768164 0.0343236337286907 0.0580545712970192 0.0414557514400419 0.0168175146771037 0.0162346447318578 0.0550953719887529 0.0796184620235702 0.0457725756882234
"an" 0.0239400424080751 0.0374942316566682 0.0388853956382169 0.0556761872946941 0.0694100148735746 0.0660620983724701 0.0370919881305638 0.0183463796477495 0.0340927539369013 0.0607948932289688 0.0275905561467818 0.0392336363041915
"fils" 0.0342000605829645 0.0509536994308568 0.0256478141443558 0.00927936454911568 0.131192555585218 0.0100094088443137 0.196369348926514 0.00458659491193738 0.0200227285026246 0.0835929781898321 0.00709471443774388 0.0281174393513372
"rire" 0.0273600484663716 0.0490309183202584 0.0430221398550485 0.027838093647347 0.0183059379886351 0.0240225812263528 0.0545470413684762 0.0626834637964775 0.0367985280588776 0.0474960103351319 0.0110362224587127 0.145818348263912
"vrai" 0.039085783523388 0.0471081372096601 0.0264751629877221 0.0705231705732791 0.0488158346363602 0.0460432806838428 0.0698202129516495 0.036692759295499 0.0535743276151307 0.0398966486815108 0.026802254542588 0.0483881514418361
"oh" 0.114814489099952 0.0269189355483772 0.0529503259754443 0.00185587290982314 0.041951107890622 0.00400376353772546 0.0763658579158666 0.0550391389432485 0.102278261810704 0.0987917014970743 0.00630641283355012 0.0980840907604787
"parole" 0.08940872980975 0.036532841101369 0.0289572095178211 0.0445409498357552 0.0457648449715877 0.0480451624527055 0.0327282248210857 0.0351638943248532 0.0346339087612966 0.0683942548825899 0.00867131764613141 0.0359641666121755
"lequel" 0.113348772217825 0.0298031072142747 0.0206837210841579 0.0779466622125717 0.0282216543991457 0.0800752707545092 0.0152731715831733 0.0687989236790607 0.0698089723469885 0.0474960103351319 0.104055811753577 0.0215784999673053
"chaque" 0.0322457714067951 0.0307644977695739 0.0546050236621769 0.0463968227455784 0.0083902215781244 0.0620583348347447 0.0545470413684762 0.0672700587084149 0.0162346447318578 0.0398966486815108 0.0141894288754878 0.0496959393186425
"matin" 0.0161228857033975 0.0336486694354715 0.0413674421683159 0.0352615852866396 0.0389001182258495 0.0640602166036074 0.0305463431663467 0.0122309197651663 0.0476216245467828 0.0303974466144844 0.0394150802096882 0.0457725756882234
"montrer" 0.019542891761694 0.0490309183202584 0.0330939537346527 0.0426850769259321 0.0251706647343732 0.0400376353772546 0.04581951474952 0.036692759295499 0.0357162184100871 0.0170985637206475 0.0449331914390446 0.0712744392859478
"mieux" 0.0322457714067951 0.0490309183202584 0.0306119072045537 0.027838093647347 0.0350863811448839 0.0400376353772546 0.0218188165473905 0.0412793542074364 0.0216461929758104 0.0379968082681055 0.0559694138977573 0.0372719544889819
"dix" 0.0317571991127527 0.0413397938778649 0.0099281861203958 0.0222704749178776 0.0350863811448839 0.052048925990431 0.0305463431663467 0.0152886497064579 0.0389631473564587 0.0341971274412949 0.0291671593551693 0.0516576211338521
"loin" 0.0527658077565737 0.0384556222119674 0.0719793493728696 0.0148469832785851 0.0251706647343732 0.0460432806838428 0.0392738697853028 0.0535102739726027 0.0216461929758104 0.0664944144691846 0.040203381813882 0.0313869090433532
"plein" 0.0205200363497787 0.0423011844331641 0.0769434424330675 0.0501085685652247 0.0221196750696007 0.0280263447640782 0.0807296212253447 0.0275195694716243 0.0427512311272255 0.041796489094916 0.026802254542588 0.0634277120251095
"place" 0.051788663168489 0.0298031072142747 0.0769434424330675 0.0575320602045172 0.0282216543991457 0.0500470442215683 0.0414557514400419 0.0382216242661448 0.0205638833270199 0.0246979253742686 0.0465097946474321 0.0359641666121755
"apercevoir" 0.0385972112293456 0.0230733733271804 0.0587417678790085 0.0111352374589388 0.0488158346363602 0.0260244629952155 0.0567289230232152 0.0168175146771037 0.0373396828832729 0.0531955315753477 0.0472980962516259 0.0425031059962074
"reconnaître" 0.0459257956399808 0.0326872788801723 0.018201674554059 0.0649555518438097 0.035849128561077 0.02202069945749 0.0283644615116076 0.0198752446183953 0.0606093403322691 0.0341971274412949 0.0622758267313074 0.0294252272281436
"lettre" 0.0136800242331858 0.0115366866635902 0.0529503259754443 0.0334057123768164 0.0823767209488578 0.0800752707545092 0.0218188165473905 0.0152886497064579 0.0838789977812652 0.0398966486815108 0.00236490481258129 0.0326946969201595
"quitter" 0.0488572294042349 0.0288417166589755 0.0256478141443558 0.0111352374589388 0.0335608863124976 0.0720677436790583 0.0327282248210857 0.0198752446183953 0.0492450890199686 0.0303974466144844 0.0441448898348508 0.0392336363041915
"frédéric" 0 0 0 0 0 0 0 0 0 0.0379968082681055 0 0
"lorsque" 0.0986916033965546 0.010575296108291 0.0223384187708906 0.00927936454911568 0.0709355097059609 0.0460432806838428 0.00654564496421714 0.0137597847358121 0.0178581092050436 0.0493958507485371 0.100902605336802 0.0686588635323351
"cinq" 0.030780054524668 0.0394170127672666 0.0223384187708906 0.0129911103687619 0.0450020975553945 0.0600564530658819 0.0305463431663467 0.0137597847358121 0.0389631473564587 0.0246979253742686 0.0465097946474321 0.0425031059962074
"gros" 0.00586286752850819 0.0442239655437625 0.0554323725055432 0.0315498394669933 0.0251706647343732 0.0100094088443137 0.0523651597137371 0.0428082191780822 0.0108230964879052 0.075993616536211 0.0260139529383942 0.071928333224351
"derrière" 0.0346886328770068 0.0605676049838486 0.0529503259754443 0.0204146020080545 0.00915296899431753 0.00800752707545092 0.0436376330947809 0.0321061643835616 0.0221873478002056 0.00569952124021582 0.0118245240629065 0.0915451513764467
"franc" 0.00977144588084699 0.0240347638824796 0.0397127444815832 0.0222704749178776 0.0587315510468708 0.030028226532941 0.0501832780589981 0.00458659491193738 0.00595270306834785 0.00949920206702637 0.00315320641677506 0.071928333224351
"blanc" 0.0425057895816844 0.0403784033225658 0.0711520005295033 0.0538203143848709 0.0167804431562488 0.0200188176886273 0.0501832780589981 0.0626834637964775 0.0238108122733914 0.0702940952959951 0.013401127271294 0.0784672726083829
"quoi" 0.0298029099365833 0.0394170127672666 0.0388853956382169 0.0222704749178776 0.0724610045383471 0.0280263447640782 0.0349101064758248 0.0596257338551859 0.0459981600735971 0.0284976062010791 0.0362618737929132 0.0287713332897404
"long" 0.029314337642541 0.0596062144285495 0.0785981401198001 0.0334057123768164 0.0320353914801114 0.0160150541509018 0.0414557514400419 0.036692759295499 0.0227285026246009 0.0607948932289688 0.0425682866264633 0.0346563787353691
"doute" 0.0258943315842445 0.0134594677741886 0.049640930601979 0.0426850769259321 0.0564433087982914 0.0540508077592937 0.0436376330947809 0.0351638943248532 0.0925374749715894 0.0341971274412949 0.0646407315438887 0.0340024847969659
"table" 0.0180771748795669 0.0317258883248731 0.052122977132078 0.0352615852866396 0.0274589069829526 0.0440413989149801 0.04581951474952 0.0137597847358121 0.0232696574489962 0.0189984041340527 0.0141894288754878 0.0621199241483031
"cher" 0.021008608643821 0.0144208583294878 0.00910083727702949 0.027838093647347 0.0488158346363602 0.0340319900706664 0.0283644615116076 0.0902030332681018 0.0665620434006169 0.0911923398434532 0.00157660320838753 0.0366180605505787
"descendre" 0.0190543194676516 0.0326872788801723 0.0612238144091075 0.0148469832785851 0.0251706647343732 0.0240225812263528 0.0501832780589981 0.0275195694716243 0.0481627793711781 0.0246979253742686 0.0236490481258129 0.0562348787026744
"appeler" 0.0229628978199904 0.0615289955391478 0.0281298606744548 0.0371174581964627 0.0389001182258495 0.0340319900706664 0.0196369348926514 0.0458659491193738 0.0633151144542454 0.112090584390911 0.0220724449174254 0.0235401817825149
"peine" 0.0473915125221079 0.0509536994308568 0.0397127444815832 0.0538203143848709 0.0602570458792571 0.0320301083018037 0.0414557514400419 0.0519814090019569 0.0308458249905298 0.0664944144691846 0.0488746994600134 0.0333485908585627
"tourner" 0.0415286449935997 0.0499923088755576 0.0686699539994043 0.0259822207375239 0.0221196750696007 0.0340319900706664 0.048001396404259 0.0412793542074364 0.0227285026246009 0.0303974466144844 0.0126128256671002 0.071928333224351
"parce" 0.0171000302914822 0.0490309183202584 0.0140649303372274 0.0649555518438097 0.0259334121505663 0.0500470442215683 0.0523651597137371 0.0305772994129158 0.0514097083175497 0.108290903564101 0.0149777304796815 0.0359641666121755
"gens" 0.0439715064638114 0.0509536994308568 0.0248204653009895 0.0296939665571702 0.0389001182258495 0.0560526895281565 0.0392738697853028 0.0382216242661448 0.0330104442881108 0.0360969678547002 0.00315320641677506 0.0385797423657883
"jeanne" 0 0 0.000827348843366317 0.0204146020080545 0 0 0 0 0.000541154824395259 0 0 0
"a" 0.0107485904689317 0.0317258883248731 0.0347486514213853 0.00556761872946941 0.0259334121505663 0.0100094088443137 0.0501832780589981 0.0107020547945205 0.0232696574489962 0.0075993616536211 0.040203381813882 0.0738900150395606
"affaire" 0.0117257350570164 0.0307644977695739 0.0215110699275242 0.0296939665571702 0.0556805613820983 0.122114787900627 0.0261825798568686 0.0198752446183953 0.0524920179663402 0.0398966486815108 0.0102479208545189 0.0425031059962074
"mer" 0.011237162762974 0.00384556222119674 0.0099281861203958 0.0129911103687619 0.00533923191335189 0.00800752707545092 0.11345784604643 0.0519814090019569 0.0422100763028302 0 0.145047495171653 0.00392336363041915
"mal" 0.0288257653484986 0.0432625749884633 0.0355760002647516 0.0760907893027486 0.0541550665497121 0.0140131723820391 0.0501832780589981 0.0321061643835616 0.00865847719032415 0.14058819059199 0.0126128256671002 0.0438108938730138
"amour" 0.0302914822306257 0.00384556222119674 0.0645332097825727 0.0334057123768164 0.029747149231532 0.13212419674494 0.048001396404259 0.197223581213307 0.0108230964879052 0.020898244547458 0.00630641283355012 0.0235401817825149
"henri" 0 0 0.000827348843366317 0 0 0 0 0 0 0 0 0.00457725756882234
"vingt" 0.0258943315842445 0.036532841101369 0.018201674554059 0.0259822207375239 0.0503413294687464 0.0240225812263528 0.0218188165473905 0.0152886497064579 0.0113642513123004 0.020898244547458 0.0338969689803319 0.0340024847969659
"face" 0.0478800848161502 0.0288417166589755 0.0306119072045537 0.0185587290982314 0.0190686854048282 0.00800752707545092 0.0392738697853028 0.0718566536203522 0.00974078683911467 0.0284976062010791 0.00551811122935635 0.0568887726410776
"pousser" 0.0591172475791243 0.0307644977695739 0.0719793493728696 0.0167028561884082 0.0282216543991457 0.0260244629952155 0.0392738697853028 0.0473948140900196 0.0357162184100871 0.0227980849608633 0.0323203657719443 0.0555809847642712
"visage" 0.0942944527501734 0.036532841101369 0.0289572095178211 0.0259822207375239 0.0205941802372144 0.0180169359197646 0.0283644615116076 0.0611545988258317 0.0503273986687591 0.020898244547458 0.00315320641677506 0.0340024847969659
"presque" 0.051788663168489 0.0355714505460698 0.0347486514213853 0.0222704749178776 0.0633080355440296 0.0180169359197646 0.0698202129516495 0.0458659491193738 0.0211050381514151 0.0303974466144844 0.0307437625635568 0.017001242398483
"aucun" 0.0439715064638114 0.0336486694354715 0.0239931164576232 0.027838093647347 0.0228824224857938 0.0360338718395292 0.0305463431663467 0.0168175146771037 0.0481627793711781 0.0512956911619424 0.0914429860864767 0.00523115150722553
"cheval" 0.133868808567604 0.0663359483156438 0.0562597213489096 0.0167028561884082 0.0137294534914763 0.0380357536083919 0.0109094082736952 0.00764432485322896 0.0735970561177553 0.0189984041340527 0.00551811122935635 0.0477342575034329
"recevoir" 0.0317571991127527 0.0173050299953853 0.0264751629877221 0.0334057123768164 0.0289844018153389 0.0680639801413329 0.0349101064758248 0.00917318982387475 0.0373396828832729 0.0284976062010791 0.0220724449174254 0.0405414241809978
"commencer" 0.0434829341697691 0.0461467466543609 0.0504682794453453 0.027838093647347 0.0472903398039739 0.0420395171461174 0.0305463431663467 0.0137597847358121 0.0248931219221819 0.0531955315753477 0.0338969689803319 0.027463545412934
"minute" 0.0454372233459385 0.0451853560990617 0.0239931164576232 0.0148469832785851 0.0465275923877808 0.0280263447640782 0.0196369348926514 0.0473948140900196 0.0384219925320634 0.0132988828938369 0.0212841433132316 0.0353102726737723
"effet" 0.0268714761723292 0.0269189355483772 0.0455041863851474 0.0538203143848709 0.035849128561077 0.030028226532941 0.0327282248210857 0.0244618395303327 0.0600681855078738 0.0322972870278897 0.0733120491900201 0.0248479696593213
"garder" 0.0219857532319057 0.0384556222119674 0.0256478141443558 0.0612438060241635 0.0335608863124976 0.030028226532941 0.0305463431663467 0.0198752446183953 0.0254342767465772 0.0436963295083213 0.0189192385006503 0.0464264696266266
"certain" 0.0395743558174303 0.0230733733271804 0.0165469768673263 0.0371174581964627 0.048053087220167 0.100094088443137 0.0130912899284343 0.0152886497064579 0.0508685534931544 0.0322972870278897 0.0583343187103386 0.0196168181520957
"bout" 0.0254057592902022 0.0480695277649592 0.0595691167223748 0.0241263478277008 0.035849128561077 0.02202069945749 0.04581951474952 0.0259907045009785 0.0395043021808539 0.0170985637206475 0.0181309368964566 0.0451186817498202
"continuer" 0.0649801151076325 0.0326872788801723 0.0529503259754443 0.00927936454911568 0.048053087220167 0.0320301083018037 0.0130912899284343 0.0259907045009785 0.0698089723469885 0.0075993616536211 0.0181309368964566 0.0425031059962074
"saint" 0.00488572294042349 0.062490386094447 0.0347486514213853 0.0668114247536329 0.0266961595667595 0.0460432806838428 0.0152731715831733 0 0.0113642513123004 0.00949920206702637 0.00788301604193765 0.0124239848296606
"tel" 0.0254057592902022 0.0124980772188894 0.0322666048912864 0.0389733311062858 0.048053087220167 0.0320301083018037 0.00436376330947809 0.0519814090019569 0.0200227285026246 0.0284976062010791 0.0386267786054945 0.0163473484600798
"autour" 0.0532543800506161 0.0576834333179511 0.0637058609392064 0.0111352374589388 0.0175431905724419 0.0260244629952155 0.0283644615116076 0.0611545988258317 0.0216461929758104 0.0227980849608633 0.0173426352922628 0.0300791211665468
"marcher" 0.0444600787578538 0.036532841101369 0.0529503259754443 0.0167028561884082 0.0175431905724419 0.0260244629952155 0.0436376330947809 0.0489236790606654 0.0487039341955734 0.0360969678547002 0.0165543336880691 0.0392336363041915
"finir" 0.0283371930544563 0.00961390555299185 0.0562597213489096 0.00927936454911568 0.0335608863124976 0.0140131723820391 0.0414557514400419 0.036692759295499 0.0297635153417393 0.0550953719887529 0.0181309368964566 0.0895834695612372
"argent" 0.00586286752850819 0.0442239655437625 0.0421947910116822 0.0296939665571702 0.0472903398039739 0.0360338718395292 0.0436376330947809 0.0214041095890411 0.029222360517344 0.0132988828938369 0.00315320641677506 0.0680049695939319
"dès" 0.040551500405515 0.0269189355483772 0.0438494886984148 0.0204146020080545 0.0221196750696007 0.0100094088443137 0.0610926863326933 0.0122309197651663 0.0129877157854862 0.0379968082681055 0.0788301604193764 0.0320408029817564
"ajouter" 0.0161228857033975 0.0634517766497462 0.0239931164576232 0.0222704749178776 0.029747149231532 0.0100094088443137 0.00872752661895619 0.0305772994129158 0.0627739596298501 0.0341971274412949 0.0457214930432383 0.0287713332897404
"crier" 0.0190543194676516 0.0317258883248731 0.03143925604792 0.0167028561884082 0.0183059379886351 0.0100094088443137 0.0501832780589981 0.0382216242661448 0.0200227285026246 0.0341971274412949 0.0212841433132316 0.0765055907931733
"servir" 0.0381086389353033 0.0346100599907707 0.0364033491081179 0.0222704749178776 0.0373746233934633 0.0380357536083919 0.0283644615116076 0.0137597847358121 0.0275988960441582 0.0284976062010791 0.0591226203145323 0.0222323939057085
"dessus" 0.0205200363497787 0.0451853560990617 0.0471588840718801 0.0204146020080545 0.0289844018153389 0.0120112906131764 0.0240006982021295 0.0428082191780822 0.029222360517344 0.0360969678547002 0.0622758267313074 0.0281174393513372
"marmouset" 0 0 0 0 0 0 0 0 0.434006169164998 0 0 0
"abord" 0.019542891761694 0.0144208583294878 0.0355760002647516 0.0259822207375239 0.0244079173181801 0.0380357536083919 0.0436376330947809 0.0198752446183953 0.0519508631419449 0.0246979253742686 0.0504513026684009 0.0196168181520957
"mademoiselle" 0 0.0586448238732503 0.0132375814938611 0.0148469832785851 0.0747492467869265 0.0180169359197646 0 0 0 0.00569952124021582 0 0.00326946969201596
"ils" 0.000488572294042349 0.00576834333179511 0.0463315352285137 0.00371174581964627 0.00228824224857938 0 0.0589108046779543 0.0458659491193738 0.00216461929758104 0.00189984041340527 0.148200701588428 0.0379258484273851
"route" 0.0522772354625314 0.0701815105368405 0.0380580467948506 0.00556761872946941 0.0144922009076694 0.0280263447640782 0.0240006982021295 0.00764432485322896 0.0373396828832729 0.0189984041340527 0.0354735721887194 0.0104623030144511
"instant" 0.0986916033965546 0.0432625749884633 0.00744613959029685 0.00371174581964627 0.0244079173181801 0.0120112906131764 0.0261825798568686 0.0183463796477495 0.0151523350830673 0.0322972870278897 0.0472980962516259 0.0536193029490617
"corps" 0.0464143679340232 0.0423011844331641 0.0215110699275242 0.0371174581964627 0.0183059379886351 0.0140131723820391 0.0370919881305638 0.0779721135029354 0.0238108122733914 0.0303974466144844 0.0181309368964566 0.0189629242136925
"beaucoup" 0.019542891761694 0.0201892016612829 0.0430221398550485 0.0389733311062858 0.0457648449715877 0.0420395171461174 0.0720020946063886 0.0428082191780822 0.0254342767465772 0.0569952124021582 0.0189192385006503 0.0235401817825149
"asseoir" 0.0288257653484986 0.0336486694354715 0.033921302578019 0.0445409498357552 0.0327981388963045 0.030028226532941 0.0589108046779543 0.0137597847358121 0.0367985280588776 0.0189984041340527 0.00472980962516259 0.0425031059962074
"raison" 0.0449486510518961 0.0269189355483772 0.0148922791805937 0.0538203143848709 0.0541550665497121 0.0920865613676856 0.0392738697853028 0.0351638943248532 0.0487039341955734 0.0303974466144844 0.0299554609593631 0.0189629242136925
"besoin" 0.0244286147021175 0.0278803261036764 0.0264751629877221 0.0167028561884082 0.0282216543991457 0.0440413989149801 0.0436376330947809 0.0244618395303327 0.0297635153417393 0.0189984041340527 0.0315320641677506 0.0438108938730138
"murmurer" 0.0346886328770068 0.0355714505460698 0.0115828838071284 0.0129911103687619 0.0396628656420426 0 0.0741839762611276 0.00917318982387475 0.043833540776016 0.00189984041340527 0.00157660320838753 0.0503498332570457
"longtemps" 0.0532543800506161 0.0278803261036764 0.0165469768673263 0.027838093647347 0.0312726440639182 0.052048925990431 0.0654564496421714 0.0336350293542074 0.0248931219221819 0.0588950528155635 0.0173426352922628 0.0176551363368862
"ancien" 0.0131914519391434 0.0471081372096601 0.018201674554059 0.040829204016109 0.0106784638267038 0.02202069945749 0.0240006982021295 0.0198752446183953 0.012446560961091 0.0132988828938369 0.00709471443774388 0.0241940757209181
"feu" 0.0444600787578538 0.0471081372096601 0.03143925604792 0.0111352374589388 0.0213569276534076 0.00800752707545092 0.0240006982021295 0.0259907045009785 0.0308458249905298 0.0151987233072422 0.0583343187103386 0.0333485908585627
"jusqu" 0 0 0.117483535758017 0 0 0 0.093820911153779 0.00152886497064579 0 0 0.143470891963265 0.0562348787026744
"essayer" 0.0327343437008374 0.0596062144285495 0.0380580467948506 0.00927936454911568 0.0465275923877808 0.00800752707545092 0.0327282248210857 0.0321061643835616 0.0221873478002056 0.0170985637206475 0.0662173347522762 0.0130778787680638
"répéter" 0.0214971809378634 0.0490309183202584 0.0421947910116822 0.0185587290982314 0.0305098966477251 0.030028226532941 0.0545470413684762 0.0336350293542074 0.0216461929758104 0.0436963295083213 0.0204958417090379 0.0647354999019159
"conseil" 0.0185657471736093 0.00865251499769266 0.0148922791805937 0.0148469832785851 0.0114412112428969 0.0200188176886273 0.0109094082736952 0.00764432485322896 0.0108230964879052 0.00949920206702637 0.0173426352922628 0.013731772706467
"courir" 0.0224743255259481 0.0201892016612829 0.0438494886984148 0.00927936454911568 0.0198314328210213 0.0180169359197646 0.048001396404259 0.0168175146771037 0.0297635153417393 0.0341971274412949 0.0260139529383942 0.058196560517884
"lit" 0.011237162762974 0.0336486694354715 0.0397127444815832 0.0129911103687619 0.029747149231532 0.00800752707545092 0.0436376330947809 0.0198752446183953 0.0216461929758104 0.0284976062010791 0.0149777304796815 0.0392336363041915
"lecoq" 0 0 0 0 0.0144922009076694 0 0 0 0 0 0 0
"tour" 0.0268714761723292 0.0317258883248731 0.0273025118310885 0.0167028561884082 0.01220395865909 0.0140131723820391 0.0305463431663467 0.0290484344422701 0.0373396828832729 0.0379968082681055 0.0236490481258129 0.0248479696593213
"manger" 0.011237162762974 0.0144208583294878 0.0421947910116822 0.0315498394669933 0.023645169901987 0.0240225812263528 0.0523651597137371 0.0458659491193738 0.0162346447318578 0.075993616536211 0.0212841433132316 0.0647354999019159
"ailleurs" 0.00439715064638114 0.00672973388709429 0.0637058609392064 0.0129911103687619 0.0228824224857938 0.0340319900706664 0.0414557514400419 0.0382216242661448 0.00865847719032415 0.020898244547458 0.0819833668361515 0.0562348787026744
"écrier" 0.090874446691877 0.062490386094447 0.00165469768673263 0.0148469832785851 0.0404256130582358 0.00400376353772546 0 0.0244618395303327 0.0238108122733914 0.0284976062010791 0.00236490481258129 0
"dame" 0.0019542891761694 0.0298031072142747 0.033921302578019 0.0426850769259321 0.0343236337286907 0.00600564530658819 0.0109094082736952 0.00611545988258317 0.0351750635856919 0.0493958507485371 0 0.111815863466946
"tendre" 0.0224743255259481 0.0211505922165821 0.0355760002647516 0.0204146020080545 0.0190686854048282 0.0340319900706664 0.0741839762611276 0.036692759295499 0.0259754315709725 0.0132988828938369 0.026802254542588 0.041195318119401
"force" 0.0649801151076325 0.0269189355483772 0.0231657676142569 0.0649555518438097 0.041951107890622 0.0420395171461174 0.0261825798568686 0.0397504892367906 0.0156934899074625 0.0550953719887529 0.0449331914390446 0.0189629242136925
"heureux" 0.0322457714067951 0.0134594677741886 0.0173743257106927 0.0315498394669933 0.0244079173181801 0.0540508077592937 0.0240006982021295 0.0259907045009785 0.0183992640294388 0.0721939357094004 0.00709471443774388 0.0385797423657883
"longue" 0.0381086389353033 0.0221119827718812 0.0537776748188106 0.0482526956554015 0.0167804431562488 0.0320301083018037 0.0349101064758248 0.0382216242661448 0.0200227285026246 0.0075993616536211 0.0394150802096882 0.0241940757209181
"pensée" 0.0302914822306257 0.0192278111059837 0.0248204653009895 0.0705231705732791 0.0289844018153389 0.0340319900706664 0.0720020946063886 0.0122309197651663 0.012446560961091 0.0493958507485371 0.0197075401048441 0.0104623030144511
"esprit" 0.0229628978199904 0.0221119827718812 0.0239931164576232 0.0890818996715105 0.0343236337286907 0.0420395171461174 0.0720020946063886 0.0473948140900196 0.00974078683911467 0.0702940952959951 0.00788301604193765 0.00980840907604786
"retourner" 0.0371314943472186 0.025957544993078 0.0306119072045537 0.00742349163929254 0.0160176957400557 0.0280263447640782 0.0283644615116076 0.0107020547945205 0.0378808377076682 0.0303974466144844 0.013401127271294 0.0392336363041915
"tirer" 0.0263829038782869 0.0451853560990617 0.0322666048912864 0.0538203143848709 0.0251706647343732 0.0180169359197646 0.0261825798568686 0.0305772994129158 0.0308458249905298 0.0284976062010791 0.0504513026684009 0.0261557575361276
"sorte" 0.0107485904689317 0.0298031072142747 0.033921302578019 0.0463968227455784 0.0190686854048282 0.0240225812263528 0.00872752661895619 0.0718566536203522 0.0162346447318578 0.041796489094916 0.0338969689803319 0.017001242398483
"silence" 0.0473915125221079 0.051915089986156 0.018201674554059 0.0296939665571702 0.0205941802372144 0.0200188176886273 0.0240006982021295 0.0382216242661448 0.0211050381514151 0.0303974466144844 0.0102479208545189 0.0372719544889819
"général" 0.235980418022455 0.015382248884787 0.00661879074693054 0.0389733311062858 0.00457648449715877 0.0680639801413329 0.00436376330947809 0.0152886497064579 0.0027057741219763 0.0132988828938369 0.0189192385006503 0.00653893938403191
"songer" 0.0317571991127527 0.0230733733271804 0.0239931164576232 0.0575320602045172 0.0442393501392014 0.00600564530658819 0.0872752661895619 0.0305772994129158 0.0308458249905298 0.0227980849608633 0.0323203657719443 0.0183090302752893
"rentrer" 0.0141685965272281 0.0163436394400861 0.0306119072045537 0.0148469832785851 0.0251706647343732 0.052048925990431 0.0567289230232152 0.0107020547945205 0.0346339087612966 0.0170985637206475 0.0252256513342005 0.0281174393513372
"écouter" 0.0434829341697691 0.0547992616520535 0.0239931164576232 0.0204146020080545 0.0396628656420426 0.0400376353772546 0.0130912899284343 0.0397504892367906 0.0622328048054548 0.0284976062010791 0.00945961925032517 0.0340024847969659
"sang" 0.0429943618757267 0.0461467466543609 0.0173743257106927 0.0259822207375239 0.0251706647343732 0.00600564530658819 0.0130912899284343 0.073385518590998 0.0119054061366957 0.0151987233072422 0.0110362224587127 0.0163473484600798
"chef" 0.308777689834765 0.0211505922165821 0.00165469768673263 0.0296939665571702 0.0160176957400557 0.0200188176886273 0.00218188165473905 0.00611545988258317 0.0454570052492018 0.0132988828938369 0.0212841433132316 0.00850062119924148
"demi" 0.021008608643821 0.0442239655437625 0.0405400933249495 0.00927936454911568 0.029747149231532 0.0120112906131764 0.00872752661895619 0.00764432485322896 0.0151523350830673 0.0341971274412949 0.0512396042725947 0.0300791211665468
"mois" 0.0122143073510587 0.015382248884787 0.0289572095178211 0.0204146020080545 0.0274589069829526 0.0660620983724701 0.0414557514400419 0.00917318982387475 0.0319281346393203 0.020898244547458 0.0370501753971069 0.0398875302425947
"malgré" 0.0576515306969972 0.0298031072142747 0.0206837210841579 0.0111352374589388 0.0144922009076694 0.0260244629952155 0.0174550532379124 0.0259907045009785 0.0102819416635099 0.0246979253742686 0.0189192385006503 0.027463545412934
"or" 0.00928287358680464 0.0932548838640209 0.052122977132078 0.0222704749178776 0.0144922009076694 0.0100094088443137 0.0240006982021295 0.0580968688845401 0.0367985280588776 0.0189984041340527 0.0331086673761381 0.0405414241809978
"tandis" 0.0175886025855246 0.00865251499769266 0.0554323725055432 0.0334057123768164 0.0190686854048282 0.02202069945749 0.0349101064758248 0.0183463796477495 0.0335515991125061 0.00379968082681055 0.0543928106893698 0.0895834695612372
