"Aimard_BanditsArizona" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_MonsieurLecoq" "Malot_Cara" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Oeuvre"
"mule" 0.00411697704099137 0.00658819395643008 0.0557207881958767 0 0 0.000937022704060119 0.00655877482086346 0 0 0.000736124964573986 0 0 0 0.00256301821024438 0 0 0.00185818343986918 0 0 0 0 0 0 0
"panneau" 0 0 0 0.000347943480061099 0.000663042036865137 0.000937022704060119 0 0 0.000777085308425159 0 0 0.00104717524477721 0.00357171558428802 0.00128150910512219 0.0012677163357927 0 0 0 0 0 0.00468574284643259 0.0477270015511276 0.00224030647392563 0.00421585160202361
"percy" 0 0 0 0.0334025740858655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prodigieux" 0.00274465136066091 0.00109803232607168 0.00072364659994645 0.00661092612116088 0.00132608407373027 0.00281106811218036 0.00163969370521587 0.00547895169390923 0.00155417061685032 0.00772931212802685 0 0 0 0.00256301821024438 0.0152125960295124 0.00103142759893969 0.00185818343986918 0.000824144126324812 0 0.00201154627562207 0 0.0145832504739556 0.000560076618481408 0
"propriétaire" 0.00137232568033046 0.00109803232607168 0.00072364659994645 0.00173971740030549 0.00663042036865137 0.000937022704060119 0.00327938741043173 0 0.00388542654212579 0.00956962453946182 0.00606428138265616 0 0.00267878668821602 0.00128150910512219 0.0012677163357927 0 0.00557455031960755 0.00329657650529925 0.0124131082423039 0.00603463882686621 0.00312382856428839 0 0.00392053632936986 0.00421585160202361
"régler" 0.00823395408198274 0.00439212930428672 0.0028945863997858 0.00382737828067209 0.00132608407373027 0.00281106811218036 0.00163969370521587 0.00365263446260615 0.00543959715897611 0.00404868730515692 0.00346530364723209 0.00209435048955443 0.00357171558428802 0.00897056373585534 0.00253543267158541 0 0.00371636687973837 0.00164828825264962 0.00354660235494396 0.00804618510248828 0.0015619142821442 0.00132575004308688 0.00560076618481408 0.0021079258010118
"ricaner" 0.0164679081639655 0.0109803232607168 0.0028945863997858 0.0013917739202444 0.00331521018432569 0.00374809081624048 0 0.00182631723130308 0.000777085308425159 0.00147224992914797 0 0 0.00714343116857605 0.00128150910512219 0.00633858167896352 0.00206285519787938 0.00185818343986918 0.00494486475794887 0 0 0 0 0.0100813791326653 0.00702641933670601
"verdure" 0.00137232568033046 0.00109803232607168 0.0014472931998929 0.00521915220091648 0.00596737833178624 0.00749618163248095 0 0 0 0.000368062482286993 0.000866325911808022 0.00314152573433164 0.00357171558428802 0.00512603642048877 0.0139448796937197 0.00515713799469846 0.00557455031960755 0.000824144126324812 0.00177330117747198 0.00603463882686621 0 0.00331437510771719 0.00224030647392563 0.00983698707138842
"veste" 0.00823395408198274 0 0.00506552619962515 0.00452326524079428 0.00795650444238165 0 0 0 0.00777085308425159 0.00147224992914797 0.000866325911808022 0 0 0 0 0.00309428279681908 0 0.00247243237897443 0 0 0.00312382856428839 0.00198862506463031 0.0173623751729237 0.000702641933670601
"barre" 0 0 0 0.00452326524079428 0.00397825222119082 0.0131183178568417 0.00327938741043173 0 0.000777085308425159 0.00368062482286993 0.000866325911808022 0 0.00178585779214401 0.00128150910512219 0.0012677163357927 0.00103142759893969 0.00185818343986918 0 0.00177330117747198 0.00201154627562207 0.0124953142571536 0.00994312532315157 0.00616084280329549 0.00421585160202361
"cervelle" 0.00274465136066091 0.00329409697821504 0.00651281939951805 0.00417532176073319 0.00198912611059541 0.00187404540812024 0.00327938741043173 0 0.0108791943179522 0.00478481226973091 0.00259897773542407 0 0.000892928896072006 0.00256301821024438 0.00633858167896352 0.00206285519787938 0.00371636687973837 0 0.00354660235494396 0.00402309255124414 0 0.00198862506463031 0.00280038309240704 0.00562113546936481
"citoyen" 0 0 0.00072364659994645 0.0013917739202444 0.033815143880122 0.00937022704060119 0.0049190811156476 0.0109579033878185 0.000777085308425159 0.00110418744686098 0 0 0 0 0 0 0.00185818343986918 0.00247243237897443 0 0 0.0015619142821442 0.00132575004308688 0.00504068956633267 0
"drame" 0 0.00439212930428672 0.0057891727995716 0.00626298264109978 0.00464129425805596 0 0.00163969370521587 0.00182631723130308 0.00621668246740127 0.00441674978744392 0.000866325911808022 0 0.00267878668821602 0.00128150910512219 0.0012677163357927 0.00206285519787938 0.0260145681581686 0 0.00177330117747198 0 0.00468574284643259 0.000662875021543438 0.00168022985544422 0.00421585160202361
"invisible" 0.00823395408198274 0.00439212930428672 0.0043418795996787 0.00313149132054989 0 0.00187404540812024 0.00163969370521587 0.0164368550817277 0 0.000736124964573986 0.00173265182361604 0 0.00446464448036003 0.0166596183665885 0.00380314900737811 0.0113457035883366 0 0.00659315301059849 0 0 0.00312382856428839 0.00331437510771719 0.00224030647392563 0.0021079258010118
"jardinier" 0 0 0.00072364659994645 0.00313149132054989 0.0053043362949211 0 0.00163969370521587 0.0127842206191215 0.0116562796263774 0.00368062482286993 0.00259897773542407 0.00628305146866328 0.000892928896072006 0.00256301821024438 0.00507086534317081 0.00103142759893969 0.00929091719934592 0 0.0159597105972478 0.0100577313781104 0 0 0.00336045971088845 0.0014052838673412
"pis" 0.00686162840165228 0 0.00217093979983935 0.00313149132054989 0.0053043362949211 0 0.00327938741043173 0 0.00233125592527548 0.00331256234058294 0 0.00418870097910885 0.00982221785679206 0.00384452731536658 0.00253543267158541 0 0.00185818343986918 0.000824144126324812 0.00709320470988793 0 0.0015619142821442 0.00132575004308688 0.00784107265873971 0.00913434513771782
"prise" 0.0109786054426436 0.0054901616303584 0.0043418795996787 0.000347943480061099 0.00265216814746055 0.00562213622436072 0.00819846852607933 0.00182631723130308 0.00155417061685032 0.00441674978744392 0.000866325911808022 0.00209435048955443 0 0.00640754552561096 0.00380314900737811 0.00103142759893969 0 0 0.00354660235494396 0.00402309255124414 0.0109333999750094 0.00198862506463031 0.00504068956633267 0.00702641933670601
"reflet" 0 0.0109803232607168 0.00072364659994645 0.00347943480061099 0.00464129425805596 0.00374809081624048 0.0049190811156476 0.00547895169390923 0.000777085308425159 0.000736124964573986 0.000866325911808022 0.00209435048955443 0.000892928896072006 0.00512603642048877 0.00633858167896352 0.013408558786216 0 0 0 0 0 0.00397725012926063 0.00504068956633267 0.00913434513771782
"samuel" 0 0 0 0.00521915220091648 0.000663042036865137 0 0 0 0 0 0 0 0 0 0 0 0 0.0651073859796601 0 0 0 0 0 0
"voûte" 0.00137232568033046 0.00329409697821504 0.0057891727995716 0.00521915220091648 0.00331521018432569 0.00749618163248095 0.00327938741043173 0 0.00310834123370064 0.000368062482286993 0 0 0.00446464448036003 0.00384452731536658 0.00887401435054892 0.00618856559363815 0.00185818343986918 0.00824144126324812 0 0 0 0.00464012515080407 0.00280038309240704 0.00281056773468241
"accident" 0.00548930272132182 0.00109803232607168 0.00072364659994645 0.00417532176073319 0 0 0 0 0.00388542654212579 0.00441674978744392 0.00173265182361604 0.00314152573433164 0.00267878668821602 0.0102520728409775 0.0012677163357927 0.00103142759893969 0.00185818343986918 0.00164828825264962 0.00177330117747198 0.00402309255124414 0 0.00729162523697782 0.00896122589570253 0.00562113546936481
"âne" 0.00411697704099137 0 0.0028945863997858 0.00382737828067209 0.00198912611059541 0.0121812951527816 0.00327938741043173 0.0164368550817277 0 0 0.000866325911808022 0 0 0.00128150910512219 0 0.00515713799469846 0 0 0.0620655412115194 0.00804618510248828 0 0.00198862506463031 0 0
"bloc" 0.00137232568033046 0.00988229093464512 0 0.000695886960122198 0.00132608407373027 0.0103072497446613 0 0 0.000777085308425159 0.00404868730515692 0 0 0.000892928896072006 0 0.00760629801475622 0.00206285519787938 0 0 0.00177330117747198 0 0 0.0178976255816728 0.00840114927722112 0.00351320966835301
"chauffer" 0.00274465136066091 0 0.00072364659994645 0.00208766088036659 0.00464129425805596 0.00374809081624048 0.00163969370521587 0 0.000777085308425159 0.00147224992914797 0.000866325911808022 0 0.00267878668821602 0.00768905463073315 0.00253543267158541 0.00206285519787938 0 0.00412072063162406 0.0106398070648319 0.00201154627562207 0 0.00397725012926063 0.015122068698998 0.00632377740303541
"commission" 0 0.00219606465214336 0.00072364659994645 0.00278354784048879 0.00994563055297706 0 0.00327938741043173 0 0.00699376777582643 0.0150905617737667 0.00173265182361604 0 0.00446464448036003 0 0.0012677163357927 0 0.00185818343986918 0 0.00177330117747198 0.00402309255124414 0.0015619142821442 0 0.00112015323696282 0.000702641933670601
"couvent" 0.00823395408198274 0.00658819395643008 0.0028945863997858 0.000347943480061099 0.000663042036865137 0 0.00327938741043173 0.00547895169390923 0 0.00184031241143497 0.00346530364723209 0.0230378553850987 0.00446464448036003 0.0115335819460997 0.0190157450368905 0.00206285519787938 0 0 0 0 0 0 0.000560076618481408 0.00562113546936481
"croître" 0.00137232568033046 0.00439212930428672 0.00072364659994645 0.00382737828067209 0.00331521018432569 0.0046851135203006 0.00655877482086346 0.00182631723130308 0.00388542654212579 0.00257643737600895 0.00346530364723209 0.00209435048955443 0.00267878668821602 0.00384452731536658 0.0012677163357927 0.00309428279681908 0 0 0.00177330117747198 0.00402309255124414 0.0015619142821442 0.00265150008617375 0.0100813791326653 0.00562113546936481
"dick" 0 0 0 0.0278354784048879 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00988972951589774 0 0 0 0.00132575004308688 0 0
"écriture" 0 0.00109803232607168 0.00217093979983935 0.00347943480061099 0.00397825222119082 0.00281106811218036 0.00327938741043173 0.0182631723130308 0.00388542654212579 0.00404868730515692 0.0077969332062722 0.00314152573433164 0.00357171558428802 0.00512603642048877 0.00253543267158541 0.00309428279681908 0.00743273375947674 0.00412072063162406 0.00354660235494396 0 0.00624765712857678 0.000662875021543438 0.000560076618481408 0.000702641933670601
"exempt" 0.00274465136066091 0 0.0549971415959302 0.00173971740030549 0 0 0.00327938741043173 0.00182631723130308 0.00155417061685032 0.000368062482286993 0.000866325911808022 0 0 0 0 0 0.00185818343986918 0 0.00177330117747198 0.00402309255124414 0 0 0 0
"fancy" 0 0 0 0 0 0 0 0 0.0730460189919649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"huissier" 0 0 0 0.00173971740030549 0.00464129425805596 0 0.0049190811156476 0 0.00699376777582643 0.00772931212802685 0.0129948886771203 0.00418870097910885 0.00535757337643203 0.00128150910512219 0.0012677163357927 0.0123771311872763 0.0111491006392151 0.000824144126324812 0 0 0 0 0.000560076618481408 0.0014052838673412
"inviter" 0.00274465136066091 0.00219606465214336 0.00361823299973225 0 0.00663042036865137 0.000937022704060119 0.0131175496417269 0.00547895169390923 0.00388542654212579 0.00220837489372196 0.000866325911808022 0.00628305146866328 0.00714343116857605 0.0102520728409775 0.00253543267158541 0.00206285519787938 0.00371636687973837 0.000824144126324812 0.00354660235494396 0.00402309255124414 0.00312382856428839 0.00729162523697782 0.00112015323696282 0.0021079258010118
"laid" 0 0.00109803232607168 0.0028945863997858 0.00278354784048879 0.0053043362949211 0 0.00983816223129519 0.00365263446260615 0.000777085308425159 0.00147224992914797 0.00346530364723209 0.00209435048955443 0.00446464448036003 0.00128150910512219 0.00633858167896352 0.0113457035883366 0.00185818343986918 0.00247243237897443 0.0106398070648319 0.0100577313781104 0 0 0.00224030647392563 0.00913434513771782
"médie" 0 0 0 0 0 0 0 0 0 0.0345978733349773 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pâleur" 0.00411697704099137 0.00658819395643008 0.00651281939951805 0.00869858700152747 0.00265216814746055 0.00187404540812024 0 0 0.00155417061685032 0.00147224992914797 0 0 0 0 0.00380314900737811 0.00721999319257785 0.00929091719934592 0.000824144126324812 0.0106398070648319 0 0 0.00132575004308688 0.00448061294785127 0.00491849353569421
"parisien" 0.00274465136066091 0 0.00361823299973225 0.00382737828067209 0.00397825222119082 0 0.00327938741043173 0 0.00777085308425159 0.000736124964573986 0.00606428138265616 0.00523587622388607 0.0125010045450081 0 0 0 0.0130072840790843 0.0074172971369233 0.00177330117747198 0 0.0015619142821442 0 0.00112015323696282 0.00702641933670601
"poète" 0 0 0.0057891727995716 0.000347943480061099 0.00795650444238165 0 0.0262350992834539 0.0255684412382431 0.000777085308425159 0 0 0 0.00982221785679206 0 0.00887401435054892 0.00206285519787938 0.00929091719934592 0 0.00354660235494396 0 0.00312382856428839 0.00530300017234751 0 0.00351320966835301
"réaliser" 0.00274465136066091 0 0.00072364659994645 0.00173971740030549 0.00331521018432569 0 0 0 0.00621668246740127 0.00331256234058294 0.0129948886771203 0.0125661029373266 0.00178585779214401 0.00128150910512219 0 0.00412571039575877 0.00371636687973837 0.000824144126324812 0.00886650588735991 0.00201154627562207 0.0015619142821442 0.00132575004308688 0.00616084280329549 0.00491849353569421
"réel" 0.00274465136066091 0.00109803232607168 0 0.00313149132054989 0 0 0 0 0.00621668246740127 0.00588899971659189 0.00433162955904011 0.00523587622388607 0.00267878668821602 0.00128150910512219 0.00507086534317081 0.00928284839045723 0.0111491006392151 0 0.0106398070648319 0.00201154627562207 0.0015619142821442 0.00662875021543438 0.00168022985544422 0.00281056773468241
"serpent" 0.00548930272132182 0.00768622628250176 0.00072364659994645 0.00208766088036659 0.00132608407373027 0.0243625903055631 0 0.0292210757008492 0 0.000368062482286993 0 0.00104717524477721 0.000892928896072006 0.00384452731536658 0.0012677163357927 0.00103142759893969 0 0 0 0.00201154627562207 0 0.0125946254093253 0.00224030647392563 0
"visible" 0 0.00329409697821504 0 0.00278354784048879 0.000663042036865137 0 0 0 0.00699376777582643 0.00883349957488783 0.00173265182361604 0.00104717524477721 0.00803636006464805 0.00256301821024438 0.00507086534317081 0.00721999319257785 0.00185818343986918 0.000824144126324812 0.00531990353241595 0.00201154627562207 0.00937148569286518 0.00464012515080407 0 0.00351320966835301
"aurais" 0 0 0 0 0.00596737833178624 0 0 0 0.00155417061685032 0.00993768702174881 0 0 0.0223232224018001 0.00768905463073315 0 0 0.0111491006392151 0 0 0 0 0 0.00448061294785127 0.00702641933670601
"bâton" 0.00137232568033046 0.0054901616303584 0.0028945863997858 0.00173971740030549 0.00663042036865137 0.0178034313771423 0.00163969370521587 0.0146105378504246 0.000777085308425159 0.00184031241143497 0.000866325911808022 0.00104717524477721 0.000892928896072006 0.00256301821024438 0.00253543267158541 0.00412571039575877 0.00185818343986918 0 0.00354660235494396 0.00201154627562207 0.00468574284643259 0.00265150008617375 0.0067209194217769 0
"chanceler" 0.00274465136066091 0.00329409697821504 0.00651281939951805 0.00382737828067209 0.00198912611059541 0.00937022704060119 0 0.00913158615651539 0.00543959715897611 0.00809737461031385 0 0.00104717524477721 0 0.00128150910512219 0.0012677163357927 0 0.00185818343986918 0.00164828825264962 0 0 0 0.00132575004308688 0.00448061294785127 0.00351320966835301
"flatter" 0.00823395408198274 0.00439212930428672 0.00217093979983935 0.0013917739202444 0.00663042036865137 0.000937022704060119 0.00819846852607933 0.00913158615651539 0.00233125592527548 0.00257643737600895 0.00519795547084813 0.00523587622388607 0.00714343116857605 0 0.00380314900737811 0.00515713799469846 0 0.00329657650529925 0.00354660235494396 0 0 0 0.00280038309240704 0.00491849353569421
"implacable" 0.00548930272132182 0.0131763879128602 0.00217093979983935 0.00695886960122198 0 0 0 0.00182631723130308 0.00699376777582643 0.00662512468116588 0.000866325911808022 0.00104717524477721 0 0.00256301821024438 0.00507086534317081 0.00825142079151754 0 0.00247243237897443 0 0 0 0.00331437510771719 0.00112015323696282 0
"lambeau" 0 0.00439212930428672 0.0043418795996787 0.00382737828067209 0.00596737833178624 0.0168664086730821 0.00163969370521587 0.0109579033878185 0.00777085308425159 0.00110418744686098 0 0 0 0.00128150910512219 0.00253543267158541 0.00309428279681908 0.00185818343986918 0.00329657650529925 0 0 0.0015619142821442 0.000662875021543438 0.00560076618481408 0.0014052838673412
"paisible" 0.00411697704099137 0.00329409697821504 0.0028945863997858 0.00626298264109978 0.00265216814746055 0.00281106811218036 0.00327938741043173 0.0164368550817277 0.00233125592527548 0.00110418744686098 0 0 0.000892928896072006 0.00128150910512219 0.00253543267158541 0.00309428279681908 0 0.000824144126324812 0.0159597105972478 0.00402309255124414 0.00312382856428839 0.00729162523697782 0.00392053632936986 0.0014052838673412
"pleuvoir" 0.00137232568033046 0.00109803232607168 0.00217093979983935 0.00173971740030549 0.00265216814746055 0 0.0147572433469428 0.00547895169390923 0 0.00331256234058294 0.000866325911808022 0.00314152573433164 0.00446464448036003 0.00384452731536658 0.00253543267158541 0.00721999319257785 0.00371636687973837 0.000824144126324812 0.0141864094197759 0.00402309255124414 0.00312382856428839 0.00132575004308688 0.00616084280329549 0.00632377740303541
"recouvrer" 0 0.00109803232607168 0.0043418795996787 0.00243560436042769 0.00265216814746055 0.0046851135203006 0.0049190811156476 0.00913158615651539 0.00310834123370064 0.00441674978744392 0.00259897773542407 0.00209435048955443 0.000892928896072006 0.00512603642048877 0.00253543267158541 0.00309428279681908 0.00185818343986918 0.00824144126324812 0.00354660235494396 0.00201154627562207 0.00312382856428839 0.00662875021543438 0.000560076618481408 0.00281056773468241
"barnett" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0758212596218827 0 0 0 0 0 0
"brume" 0 0 0.0014472931998929 0.00382737828067209 0.0053043362949211 0.0046851135203006 0.00163969370521587 0.00182631723130308 0.000777085308425159 0.00147224992914797 0 0.00209435048955443 0.00357171558428802 0.00640754552561096 0.0101417306863416 0.0103142759893969 0.00185818343986918 0 0 0 0.00312382856428839 0.0145832504739556 0.00112015323696282 0.0021079258010118
"brutal" 0.00137232568033046 0.00109803232607168 0.00217093979983935 0.00313149132054989 0.00331521018432569 0 0.00163969370521587 0 0.00621668246740127 0.00147224992914797 0.00173265182361604 0.00209435048955443 0.00803636006464805 0.00512603642048877 0.00633858167896352 0.0113457035883366 0.00371636687973837 0.00329657650529925 0 0 0 0.000662875021543438 0.00336045971088845 0.00983698707138842
"caporal" 0 0 0 0.00243560436042769 0.000663042036865137 0 0 0 0 0.0301811235475334 0 0 0 0 0 0 0 0 0 0.00201154627562207 0 0 0.000560076618481408 0
"cécile" 0 0 0 0.00347943480061099 0.0132608407373027 0 0.00163969370521587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0341646737273659 0
"dépenser" 0.00137232568033046 0 0.00651281939951805 0.00243560436042769 0.000663042036865137 0 0.00163969370521587 0 0.00388542654212579 0.00441674978744392 0.00433162955904011 0.00209435048955443 0.00446464448036003 0.00512603642048877 0.00380314900737811 0.00103142759893969 0.00743273375947674 0 0.00886650588735991 0.00603463882686621 0.00312382856428839 0.00397725012926063 0.00504068956633267 0.00491849353569421
"désespéré" 0.00137232568033046 0.00329409697821504 0.00072364659994645 0.00278354784048879 0.00132608407373027 0.00655915892842084 0 0.00365263446260615 0.00388542654212579 0.0051528747520179 0.00259897773542407 0.00418870097910885 0.00625050227250404 0.0115335819460997 0.0012677163357927 0.00103142759893969 0.00371636687973837 0.00247243237897443 0 0 0.0015619142821442 0.00132575004308688 0.00504068956633267 0.00491849353569421
"effroi" 0 0.00988229093464512 0.00361823299973225 0.0013917739202444 0.00198912611059541 0.00187404540812024 0.00819846852607933 0.00913158615651539 0.00466251185055095 0.00662512468116588 0.000866325911808022 0 0 0.00128150910512219 0.00760629801475622 0.00309428279681908 0.00371636687973837 0.00659315301059849 0.00354660235494396 0 0.0015619142821442 0.00265150008617375 0.00168022985544422 0.00281056773468241
"envoler" 0.00137232568033046 0.00219606465214336 0.0014472931998929 0.0013917739202444 0.000663042036865137 0.0112442724487214 0.00327938741043173 0.00547895169390923 0.00388542654212579 0.00257643737600895 0 0.00104717524477721 0.00446464448036003 0.00128150910512219 0.00507086534317081 0.0165028415830351 0.00185818343986918 0.00329657650529925 0.00177330117747198 0.00201154627562207 0.0015619142821442 0.00198862506463031 0.00336045971088845 0.00632377740303541
"expédition" 0.0260741879262787 0.0285488404778637 0.0028945863997858 0.000695886960122198 0 0.000937022704060119 0 0 0 0.00331256234058294 0 0 0.00803636006464805 0 0 0.00103142759893969 0.00185818343986918 0.00329657650529925 0 0 0.00780957141072098 0.00596587519389094 0.000560076618481408 0.000702641933670601
"goûter" 0.00274465136066091 0.00219606465214336 0 0.0010438304401833 0.00132608407373027 0.00187404540812024 0.0147572433469428 0.0273947584695462 0.00155417061685032 0.00220837489372196 0.000866325911808022 0 0.00446464448036003 0 0.00887401435054892 0.00618856559363815 0 0 0.00177330117747198 0.00402309255124414 0 0.00662875021543438 0.00392053632936986 0.00702641933670601
"intervalle" 0.00137232568033046 0.0120783555867885 0.00361823299973225 0.00208766088036659 0.00928258851611192 0.0168664086730821 0.00327938741043173 0.00182631723130308 0.00310834123370064 0.00368062482286993 0 0.00104717524477721 0.000892928896072006 0.00128150910512219 0.00380314900737811 0.00309428279681908 0 0.000824144126324812 0.00177330117747198 0.00201154627562207 0.0015619142821442 0.00331437510771719 0.000560076618481408 0.000702641933670601
"mode" 0.00274465136066091 0.00109803232607168 0.00506552619962515 0.00313149132054989 0.00994563055297706 0.00562213622436072 0.00327938741043173 0.00182631723130308 0.00466251185055095 0.000368062482286993 0.00866325911808022 0.00418870097910885 0.00267878668821602 0 0.00380314900737811 0.00103142759893969 0.00371636687973837 0.00164828825264962 0 0.0120692776537324 0 0.00331437510771719 0.00224030647392563 0.0014052838673412
"muley" 0.126253962590402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"numéro" 0.00274465136066091 0 0.00361823299973225 0.00208766088036659 0.00596737833178624 0 0.0049190811156476 0 0 0.00478481226973091 0.00606428138265616 0.00209435048955443 0.00357171558428802 0 0 0.00721999319257785 0.00371636687973837 0.00988972951589774 0 0 0 0.00198862506463031 0.00280038309240704 0.00843170320404722
"princesse" 0 0 0.0260512775980722 0.00591503916103868 0.00331521018432569 0 0.00819846852607933 0.00182631723130308 0 0.000736124964573986 0 0.0178019791612126 0.00178585779214401 0 0 0.00103142759893969 0 0.00164828825264962 0 0.00603463882686621 0 0 0.000560076618481408 0
"provision" 0.00274465136066091 0.00658819395643008 0.0028945863997858 0.00313149132054989 0.00198912611059541 0.00937022704060119 0 0 0.000777085308425159 0.00147224992914797 0.000866325911808022 0 0 0.00128150910512219 0.0012677163357927 0.00206285519787938 0 0 0.00709320470988793 0.0100577313781104 0.0015619142821442 0.0132575004308688 0.00952130251418394 0.000702641933670601
"quantité" 0.00411697704099137 0.00219606465214336 0.00217093979983935 0.00278354784048879 0.00198912611059541 0.00843320433654107 0.00655877482086346 0 0.00466251185055095 0.00588899971659189 0.00259897773542407 0 0.000892928896072006 0 0.0012677163357927 0.00206285519787938 0 0.000824144126324812 0.00177330117747198 0.0100577313781104 0.00312382856428839 0.0125946254093253 0.00112015323696282 0.000702641933670601
"rouges" 0.0809672151394969 0.0329409697821504 0 0 0.000663042036865137 0 0 0 0 0 0 0 0 0 0.0012677163357927 0 0 0 0 0 0 0.000662875021543438 0 0
"béant" 0.00137232568033046 0.00109803232607168 0.00217093979983935 0.00556709568097758 0.00331521018432569 0.0112442724487214 0.00163969370521587 0 0.00466251185055095 0.00257643737600895 0 0 0 0 0.00507086534317081 0.00515713799469846 0 0.00329657650529925 0 0 0 0.000662875021543438 0.00448061294785127 0.0119449128724002
"canal" 0 0 0 0.000347943480061099 0.00132608407373027 0.0046851135203006 0 0.00730526892521231 0.000777085308425159 0.000368062482286993 0.000866325911808022 0.00104717524477721 0 0 0 0 0 0.00659315301059849 0.00177330117747198 0 0.0171810571035862 0.0145832504739556 0.0184825284098865 0
"ces" 0.00137232568033046 0 0 0.00243560436042769 0.00729346240551651 0.00187404540812024 0 0.00182631723130308 0.00854793839267675 0.00699318716345287 0.000866325911808022 0 0.00357171558428802 0 0.00507086534317081 0.00515713799469846 0.00557455031960755 0.00164828825264962 0.00531990353241595 0.00402309255124414 0.00937148569286518 0.00464012515080407 0.000560076618481408 0.000702641933670601
"début" 0 0 0.00361823299973225 0.000695886960122198 0.00265216814746055 0.00187404540812024 0 0.00365263446260615 0.00388542654212579 0.00331256234058294 0.00866325911808022 0.00209435048955443 0.0116080756489361 0.00256301821024438 0.00633858167896352 0.00206285519787938 0.00185818343986918 0.00164828825264962 0.00177330117747198 0 0.0218667999500187 0.00198862506463031 0.00112015323696282 0.00351320966835301
"entamer" 0.00548930272132182 0.00219606465214336 0.0057891727995716 0.00521915220091648 0.00663042036865137 0.00374809081624048 0 0 0.00233125592527548 0.00478481226973091 0.000866325911808022 0.00104717524477721 0.000892928896072006 0 0 0.00103142759893969 0.00371636687973837 0.00164828825264962 0 0 0.0015619142821442 0.00530300017234751 0.00560076618481408 0.00351320966835301
"grossier" 0.00137232568033046 0.00109803232607168 0.00072364659994645 0.00347943480061099 0.00265216814746055 0.000937022704060119 0.00655877482086346 0.0146105378504246 0.00155417061685032 0.00736124964573986 0.000866325911808022 0.00209435048955443 0.00178585779214401 0 0.0164803123653051 0.013408558786216 0 0.00247243237897443 0.00177330117747198 0.00201154627562207 0.0015619142821442 0 0.00112015323696282 0
"guetter" 0 0.00109803232607168 0.00217093979983935 0.00382737828067209 0 0.000937022704060119 0.00983816223129519 0 0.00466251185055095 0.0055209372343049 0 0.00209435048955443 0.00267878668821602 0.00768905463073315 0.0012677163357927 0.00206285519787938 0.00185818343986918 0 0 0 0.00312382856428839 0.000662875021543438 0.0117616089881096 0.00632377740303541
"loup" 0.0109786054426436 0.00658819395643008 0.0130256387990361 0.00869858700152747 0.00397825222119082 0.00562213622436072 0 0.00547895169390923 0 0.000736124964573986 0 0 0 0.00128150910512219 0 0 0.00371636687973837 0 0.00531990353241595 0 0.0015619142821442 0.000662875021543438 0.00448061294785127 0.000702641933670601
"malais" 0 0 0.00217093979983935 0.00208766088036659 0.00132608407373027 0.00187404540812024 0.0049190811156476 0 0.00233125592527548 0.000736124964573986 0.000866325911808022 0.00418870097910885 0.00178585779214401 0.00256301821024438 0.00253543267158541 0.00206285519787938 0 0 0 0.00201154627562207 0 0.00530300017234751 0.0156821453174794 0.014052838673412
"odieux" 0.00823395408198274 0.00329409697821504 0.0014472931998929 0.00243560436042769 0.00331521018432569 0.000937022704060119 0 0 0.00854793839267675 0.00588899971659189 0 0.00418870097910885 0.00535757337643203 0.00384452731536658 0.00253543267158541 0.0113457035883366 0 0 0.00354660235494396 0.00201154627562207 0.0140572285392978 0.000662875021543438 0.000560076618481408 0
"parier" 0 0.00109803232607168 0.0057891727995716 0.00521915220091648 0.0112717146267073 0 0 0 0.00621668246740127 0.00404868730515692 0.00259897773542407 0 0.00178585779214401 0.00128150910512219 0.00760629801475622 0.00206285519787938 0.00557455031960755 0.00412072063162406 0.00177330117747198 0 0 0.00198862506463031 0.00224030647392563 0.000702641933670601
"piste" 0.0137232568033046 0.0340390021082221 0.00072364659994645 0.00556709568097758 0.00132608407373027 0 0 0.00182631723130308 0.00388542654212579 0.00736124964573986 0 0.00104717524477721 0 0.00128150910512219 0 0.00103142759893969 0 0 0 0 0.0015619142821442 0 0 0.000702641933670601
"poison" 0 0 0.0043418795996787 0.00173971740030549 0 0.00374809081624048 0 0.00365263446260615 0.029529241720156 0.00772931212802685 0 0 0.000892928896072006 0 0.0012677163357927 0.00618856559363815 0 0.000824144126324812 0 0 0 0.000662875021543438 0.00280038309240704 0
